growth_rate_per_hr,birth_size
0.3,2191.70848630428
0.314285714285714,2101.6318014753
0.328571428571429,2019.09312558279
0.342857142857143,1943.05357880804
0.357142857142857,1872.91180763684
0.371428571428571,1807.84104622773
0.385714285714286,1747.41171423811
0.4,1691.05957924767
0.414285714285714,1638.44653410973
0.428571428571429,1589.17486931716
0.442857142857143,1542.93426191201
0.457142857142857,1499.4445811582
0.471428571428571,1458.46742627842
0.485714285714286,1419.83102208668
0.5,1383.25134043565
0.514285714285714,1348.60784567699
0.528571428571429,1315.72194467115
0.542857142857143,1284.51695654174
0.557142857142857,1254.85680797228
0.571428571428571,1226.58000170861
0.585714285714286,1199.6274463198
0.6,1173.89757028213
0.614285714285714,1149.30766092184
0.628571428571429,1125.75795009551
0.642857142857143,1103.26515361077
0.657142857142857,1081.665617513
0.671428571428571,1060.94120105033
0.685714285714286,1041.03888584947
0.7,1021.89384538367
0.714285714285714,1003.50835215741
0.728571428571429,985.80639196708
0.742857142857143,968.73668685563
0.757142857142857,952.2839829134
0.771428571428571,936.411090205255
0.785714285714286,921.087483025646
0.8,906.284755579328
0.814285714285714,891.976101312071
0.828571428571429,878.13675131269
0.842857142857143,864.743578182993
0.857142857142857,851.774961729938
0.871428571428571,839.153317937933
0.885714285714286,826.976110339629
0.9,815.166407647577
0.914285714285714,803.707519475979
0.928571428571429,792.588227184105
0.942857142857143,781.779871449142
0.957142857142857,771.27808687425
0.971428571428571,761.064118440667
0.985714285714286,751.139081511873
1,741.564874850463
