growth_rate_per_hr,cell_size
0.2,8.04372587671194
0.230816326530612,7.59097440327269
0.261632653061225,7.21502561709844
0.292448979591837,6.90383918397233
0.323265306122449,6.63816113128012
0.354081632653061,6.40824358432462
0.384897959183673,6.20622513052628
0.415714285714286,6.02963913379212
0.446530612244898,5.87040184591133
0.47734693877551,5.72877883550346
0.508163265306122,5.60152900030291
0.538979591836735,5.48343155317282
0.569795918367347,5.37769574893246
0.600612244897959,5.28079111145801
0.631428571428571,5.19171844538044
0.662244897959184,5.1097576222253
0.693061224489796,5.03305938244399
0.723877551020408,4.9629759810242
0.75469387755102,4.89799339868638
0.785510204081633,4.83772615449038
0.816326530612245,4.78129103934417
0.847142857142857,4.72913193461668
0.877959183673469,4.67920941604685
0.908775510204082,4.63316599076746
0.939591836734694,4.59023381743762
0.970408163265306,4.54999182465983
1.00122448979592,4.51226801027352
1.03204081632653,4.47689924429956
1.06285714285714,4.44373752281602
1.09367346938776,4.41236359994427
1.12448979591837,4.38378670061928
1.15530612244898,4.35583139881423
1.18612244897959,4.33054889156241
1.2169387755102,4.30678664973825
1.24775510204082,4.28448939678686
1.27857142857143,4.2636118105827
1.30938775510204,4.24409640661961
1.34020408163265,4.22589952929073
1.37102040816327,4.20897274411652
1.40183673469388,4.19326832254309
1.43265306122449,4.17874696665247
1.4634693877551,4.16536438520716
1.49428571428571,4.15308532104434
1.52510204081633,4.14218252942156
1.55591836734694,4.13168555777209
1.58673469387755,4.12258197074621
1.61755102040816,4.11435129025505
1.64836734693878,4.10705410030033
1.67918367346939,4.10067021121321
1.71,4.09517778230831
