growth_rate_per_hr,cell_size
0.3,8.02540250883593
0.313877551020408,7.65663346461546
0.327755102040816,7.31997472866796
0.341632653061224,7.01121434427821
0.355510204081633,6.72705599425826
0.369387755102041,6.46469846394342
0.383265306122449,6.22141813186248
0.397142857142857,5.99678012571386
0.411020408163265,5.78656133972468
0.424897959183673,5.59037361971335
0.438775510204082,5.40598322040265
0.45265306122449,5.2345299541054
0.466530612244898,5.07286744889853
0.480408163265306,4.92071047429458
0.494285714285714,4.77725274651996
0.508163265306122,4.64177594732593
0.522040816326531,4.51363812805697
0.535918367346939,4.39225261854564
0.549795918367347,4.27713252002678
0.563673469387755,4.16804335070952
0.577551020408163,4.06366211441301
0.591428571428571,3.96478524742359
0.60530612244898,3.87040025950933
0.619183673469388,3.78032974405753
0.633061224489796,3.69428679451112
0.646938775510204,3.61200925006697
0.660816326530612,3.53325649568507
0.67469387755102,3.4577895571967
0.688571428571429,3.38542533150304
0.702448979591837,3.31597775165543
0.716326530612245,3.24926807134946
0.730204081632653,3.18515922958747
0.744081632653061,3.12348364702911
0.757959183673469,3.06418510981894
0.771836734693877,3.00697894110906
0.785714285714286,2.95184005946132
0.799591836734694,2.89865657635616
0.813469387755102,2.84706584849061
0.82734693877551,2.79750185503237
0.841224489795918,2.74966495111719
0.855102040816326,2.70328634578261
0.868979591836735,2.65848806302197
0.882857142857143,2.61510270126396
0.896734693877551,2.57307604191305
0.910612244897959,2.53235475931904
0.924489795918367,2.49290536882508
0.938367346938775,2.45462676198283
0.952244897959184,2.4174551454362
0.966122448979592,2.38138851903088
0.98,2.3467062880536
