scaled_birth_size_bin_avg,scaled_delta_size_bin_avg
0.778752159451282,1.01354866818011
0.846992878137624,1.01041494956805
0.882245423310454,1.00802182474826
0.909402025884788,1.0051305971022
0.93276486571595,1.00323936403002
0.954400238075235,1.00189724389184
0.975042211390377,0.998634842284512
0.995112759234724,0.997336224576572
1.01540797608171,0.99978751635551
1.03666410548058,0.997274268696081
1.06004581975325,0.995740667699623
1.0862742769288,0.996511011540961
1.11755069997749,0.993348735688402
1.15975661746807,0.991959043537793
1.24958794310967,0.987259798758693
