scaled_birth_size_bin_avg,scaled_delta_size_bin_avg
0.783774462720509,1.12244568490397
0.85037383046149,1.077921908945
0.884593193176067,1.05917332504312
0.911276080641427,1.04098446367929
0.934187503475256,1.03045590035845
0.955302534949056,1.018937153531
0.975609436868677,1.00623500162507
0.995475399111863,0.996801880250149
1.01543878795735,0.989132590097982
1.03629420853704,0.977440708910288
1.05879460496086,0.964720137683934
1.08416605856742,0.954574971792462
1.11479956393635,0.943460035932572
1.15631794495244,0.924774904414036
1.24324488196076,0.89405368972208
