sigma,a_sat,q,goodness_fit,log_goodness_fit,a_max
8.57763884960707,0.005,0.5,0.00438644377851881,-5.42923645341202,0.033596397018308
41.4189300914619,0.005,0.6,0.0250205173390233,-3.68805909713782,0.0140789358209279
18.848783087024,0.005,0.45,0.00928749299935374,-4.67908662270934,0.0214032286228705
91.0153065055125,0.005,0.35,0.0145029814761533,-4.23340103164725,0.00938407551386132
12.7152685412096,0.005,0.375,0.00625498336549083,-5.07437679446075,0.0266361619163132
61.3983437676034,0.005,0.475,0.0162023559095156,-4.1225986208039,0.0114847539286372
27.9409453846963,0.005,0.625,0.0255320256665789,-3.66782170631784,0.0173040922058469
5.78642031789046,0.005,0.325,0.00629116619485873,-5.06860882086706,0.0433376104355962
134.918721092006,0.005,0.525,0.0215135644942737,-3.83907163607608,0.00771299357382991
10.4435138445959,0.005,0.6625,0.0198513361687141,-3.91948396082903,0.0298685262666998
50.4286992519331,0.005,0.5625,0.0219999021724485,-3.8167172723406,0.0127102273853963
22.948917595445,0.005,0.3125,0.0111896905185949,-4.4927624140028,0.0192209317157982
110.813666817413,0.005,0.4125,0.0152788201140361,-4.18128771589299,0.00849024810414089
15.4811930621164,0.005,0.4375,0.00759314690902398,-4.88050916098299,0.0238417970131855
74.7541910326053,0.005,0.3375,0.014278102521767,-4.24902820752654,0.010380008572659
34.0188780470211,0.005,0.5875,0.022521537812321,-3.79328319152693,0.015580285260303
7.04512765809768,0.005,0.4875,0.00245520981726403,-6.00954305610694,0.038006310767954
164.267295035869,0.005,0.6875,0.0419231493659982,-3.17191711378563,0.0069811594752671
9.46470760667306,0.005,0.48125,0.00464516206928346,-5.37192901619833,0.0316530264789336
45.7023278282319,0.005,0.38125,0.0126292235441636,-4.37174182161455,0.0133785711618361
20.7980568765097,0.005,0.53125,0.0140834901848648,-4.26275207652223,0.0202697781772598
100.427784255089,0.005,0.63125,0.0323543706154715,-3.43100616312783,0.0089604958139857
14.0302361748874,0.005,0.60625,0.0170226388729256,-4.07321112244242,0.0251902992577898
67.7479410690022,0.005,0.50625,0.0184215905145906,-3.99423190472792,0.010943094328165
30.8304981075632,0.005,0.35625,0.011279707869737,-4.48474993132055,0.0164254139180144
148.871533086358,0.005,0.45625,0.0172899993578545,-4.05762701642664,0.00730918727903084
11.5235447258158,0.005,0.34375,0.00656075135557406,-5.0266501466742,0.0281830961655961
55.6438551182722,0.005,0.44375,0.0144946706502068,-4.23397423848054,0.0120838426654612
25.3222126436894,0.005,0.69375,0.0344601054645633,-3.36795298739478,0.0182378408458832
5.24409477625053,0.005,0.39375,0.00282791983435636,-5.86821387846545,0.0464432287970741
122.273620239695,0.005,0.59375,0.0281155802538368,-3.57143139886525,0.00809196691707886
17.082202725532,0.005,0.56875,0.0154141342868399,-4.17247037965962,0.0225679672418953
82.4850023301461,0.005,0.66875,0.0371819000604402,-3.2919331936256,0.00986553998803527
37.5369888459308,0.005,0.41875,0.0123136812780047,-4.39704433572522,0.0148133389407908
7.77370958426798,0.005,0.51875,0.00423246154198535,-5.46497153035731,0.0357009856974887
181.255231668423,0.005,0.31875,0.0159933923824298,-4.13557961813861,0.00662642211091503
9.01026324072556,0.005,0.309375,0.00723904607358934,-4.92826583905686,0.0326229833760359
43.5079477950249,0.005,0.409375,0.0127248565111134,-4.36419799274952,0.0137147946692003
19.7994460199501,0.005,0.659375,0.0270771550430824,-3.60906489395025,0.020822175994464
95.605782072249,0.005,0.559375,0.0238456584528927,-3.73615311373639,0.0091748667199282
13.3565796767094,0.005,0.584375,0.0143432976971914,-4.24447250531191,0.0259006845037102
64.4950492309443,0.005,0.684375,0.0387290309621378,-3.25116580611092,0.0111958902109694
29.3501833692126,0.005,0.434375,0.0115271341831859,-4.4630515286584,0.0168726111741754
141.723522574828,0.005,0.334375,0.0153985775570166,-4.17348014025609,0.00749570699412342
10.9702460721206,0.005,0.471875,0.00565116220413951,-5.1758940551294,0.0290173394031781
52.9721364018621,0.005,0.371875,0.013091735843699,-4.33577409947168,0.0123894956910836
24.1063761543365,0.005,0.521875,0.0145069692946565,-4.23312610401571,0.0187353460747293
116.402698481609,0.005,0.621875,0.0314783438993635,-3.45845546484209,0.00828000186401083
16.2620072045296,0.005,0.646875,0.0233664149028247,-3.75645554815457,0.0232189488744193
78.5245160539856,0.005,0.546875,0.0221236700212521,-3.81110720192875,0.0101187637693777
35.7346644842527,0.005,0.396875,0.0117913667626421,-4.44038764556714,0.0152234776637466
172.552330083577,0.005,0.496875,0.0198237318309515,-3.92087548168122,0.00681347320881518
48.0073842774542,0.005,0.578125,0.0233529597325332,-3.75703154775938,0.0130533266541264
21.8470339727021,0.005,0.328125,0.0103998429341154,-4.56596457543776,0.0197313528255566
105.492990400569,0.005,0.428125,0.0156094458940107,-4.15987904194513,0.00873434239873494
14.7378694162529,0.005,0.403125,0.00694322924579612,-4.96998830349365,0.0245220782367864
71.1648967450798,0.005,0.303125,0.0150722438646002,-4.1949003813029,0.0106724035722315
32.385474448433,0.005,0.553125,0.0188738406567822,-3.9699784078907,0.0160046613195655
6.70685851079237,0.005,0.453125,0.00177179617469276,-6.33576145898362,0.0392460985536396
156.380062821125,0.005,0.653125,0.0364558971829394,-3.31165204533012,0.00715517578741936
12.1047497179986,0.005,0.540625,0.00984356355619141,-4.62093748345901,0.0273934821264263
58.4503254491059,0.005,0.640625,0.0317891389130102,-3.44863059115134,0.0117914833800719
26.5993714304867,0.005,0.490625,0.0132253549563444,-4.32561946179876,0.0177669719975853
128.440649585827,0.005,0.390625,0.0151418740024118,-4.19029126040209,0.00789581810818303
17.9437658762625,0.005,0.365625,0.00847181354003599,-4.77101067989171,0.0219712161150428
86.6452408917314,0.005,0.465625,0.0166879282279124,-4.09306968155318,0.0096314015980418
39.4302157850245,0.005,0.615625,0.0266034821307904,-3.62671316458951,0.0144335727827302
8.16578675545595,0.005,0.315625,0.00660926667146142,-5.01928257356335,0.034638909449943
190.397075433644,0.005,0.515625,0.0213200649887414,-3.84810663143673,0.00645234431395179
42.4505906689779,0.005,0.5234375,0.0178692803395659,-4.02467222261022,0.0138952365509491
19.3182676053854,0.005,0.3734375,0.00878043076779263,-4.73522981014767,0.0210879870640624
93.2823110723838,0.005,0.4734375,0.0172655060261824,-4.05904463920494,0.00927742301423474
13.0319797951586,0.005,0.4984375,0.00816674765568208,-4.80768453312644,0.0262574558334984
62.9276505519635,0.005,0.3984375,0.013746932497137,-4.28693957087539,0.0113597575714837
28.6368970132937,0.005,0.5484375,0.0177051529663946,-4.03389955372701,0.0170925324494817
5.93054817715004,0.005,0.4484375,0.00136636653752998,-6.59560022474244,0.0426230931037524
138.279269648237,0.005,0.6484375,0.0355221040763214,-3.33760012622965,0.00758800926927956
10.703640349564,0.005,0.5609375,0.00997124399015973,-4.60804992945595,0.0294161482408
51.6847746956672,0.005,0.6609375,0.0341310569533378,-3.37754754808895,0.0125729480063356
23.5205280529726,0.005,0.4109375,0.00989582677701803,-4.61564214838852,0.0189684811852948
113.573807923257,0.005,0.3109375,0.0156291626915554,-4.15861670658157,0.00839270138343816
15.8667978215785,0.005,0.3359375,0.00854418657895987,-4.76250415957765,0.0235102327571203
76.6161645727748,0.005,0.4359375,0.0151499687419527,-4.18975681026633,0.0102447786417477
34.8662185093395,0.005,0.6859375,0.0356915002413845,-3.33284270702073,0.0154140679668574
7.22060733495984,0.005,0.3859375,0.00302712950095097,-5.80014046791153,0.0374233774752817
168.358856360352,0.005,0.5859375,0.0278314786114489,-3.58158757472817,0.00687956288338482
9.70045405627854,0.005,0.3921875,0.00428542933047732,-5.45253453814111,0.0311782372931799
46.8406790559671,0.005,0.4921875,0.0161847494072154,-4.12368587475033,0.0132272368246762
