sigma,a_sat,q,goodness_fit,log_goodness_fit,a_max
91.0153065055125,2,0.35,0.00480818376326648,-5.33743586216628,0.187966829478957
134.918721092006,2,0.525,0.00727757229483957,-4.9229579483726,0.153928426374677
110.813666817413,2,0.4125,0.00346495969365216,-5.66505427883155,0.170084828857242
74.7541910326053,2,0.3375,0.00537795140132837,-5.22544775774595,0.207823814131463
45.7023278282319,2,0.38125,0.00356972134503725,-5.63526774084842,0.267613605995634
148.871533086358,2,0.45625,0.00495659458893051,-5.30703634885812,0.146473430053009
122.273620239695,2,0.59375,0.012161848932942,-4.40945136359619,0.161816241824842
181.255231668423,2,0.31875,0.00785274221174454,-4.84689248185118,0.13262416940615
141.723522574828,2,0.334375,0.00644697565584123,-5.04414414870526,0.150164524666546
52.9721364018621,2,0.371875,0.00369159777213031,-5.60169591407008,0.247969136393856
172.552330083577,2,0.496875,0.00708036958377153,-4.95042917154127,0.135951854510635
105.492990400569,2,0.428125,0.00322160143748167,-5.73787670222597,0.174374795803457
71.1648967450798,2,0.303125,0.00795921989963539,-4.83342428648678,0.213088523729378
128.440649585827,2,0.390625,0.00425794187244777,-5.45896936397844,0.157828758027573
86.6452408917314,2,0.465625,0.00282174074636297,-5.8704012985304,0.192723814478643
190.397075433644,2,0.515625,0.00859208475230459,-4.75691387716924,0.129368459028263
93.2823110723838,2,0.4734375,0.00327908995766891,-5.7201893470132,0.18564886160874
62.9276505519635,2,0.3984375,0.00248815384156524,-5.99621427259027,0.226955433312167
113.573807923257,2,0.3109375,0.00740164953581062,-4.90605239336813,0.167980841947487
76.6161645727748,2,0.4359375,0.00219373885727624,-6.12214795006728,0.205200951316611
168.358856360352,2,0.5859375,0.0133911276696814,-4.31316290552257,0.137633548289692
102.929234332975,2,0.5421875,0.00687290743047856,-4.98016805550917,0.176587788507912
152.579617565132,2,0.3671875,0.0053690907906796,-5.22709669751899,0.144669027781261
57.0298293957286,2,0.3296875,0.00624758681722649,-5.07555999903696,0.23873622616779
38.471958230835,2,0.3046875,0.0106872737235184,-4.53870161701184,0.29266431874927
185.769927643619,2,0.4046875,0.0054447493939675,-5.21310354863941,0.130991686818791
44.5916415179103,2,0.3140625,0.00862557170943325,-4.7530240331098,0.271052219062715
145.253564775925,2,0.4390625,0.00455995490696447,-5.39044254432832,0.148306406573908
119.302050900292,2,0.5015625,0.00539543556586468,-5.22220194843091,0.163853237937998
176.850254634323,2,0.3765625,0.00562088991136182,-5.18126528039473,0.134271179139988
108.120604372253,2,0.3453125,0.00532293922190263,-5.23572964287237,0.172222714880829
72.9374683279954,2,0.4203125,0.00220178424768464,-6.1184872256434,0.210423538836798
160.275169371819,2,0.5703125,0.0116384383854738,-4.45344200500257,0.141095593760114
131.639842670623,2,0.4828125,0.00513408069103784,-5.27185447966452,0.155863289955391
88.8033960893664,2,0.3578125,0.00439878094282994,-5.42642783489344,0.19033686925529
195.13947598251,2,0.6078125,0.0165920571009478,-4.09883118602622,0.127758209908579
136.588660636514,2,0.48828125,0.00552026105761539,-5.19933012676515,0.152983690749736
51.0528741505483,2,0.40078125,0.00247898291649324,-5.99990691724237,0.25272736479775
112.185249076662,2,0.55078125,0.00795421015295146,-4.83405391150576,0.169027121818154
166.300492872533,2,0.32578125,0.00726997124044141,-4.92400294336731,0.13851225388713
101.670816555851,2,0.39453125,0.00346260127558099,-5.66573515863116,0.177688022425872
68.5864827104766,2,0.46953125,0.00210174797082169,-6.16498591342016,0.217164406555568
150.71417181092,2,0.51953125,0.00755907154865826,-4.88500690735663,0.145552692784285
123.787046634755,2,0.43203125,0.00383846733767058,-5.56268212287136,0.160802069741634
83.5059500985881,2,0.30703125,0.00750812415769645,-4.89176962367425,0.196396561773327
183.498695559588,2,0.65703125,0.022357633116184,-3.80058748977826,0.131800694937396
96.7891306459223,2,0.42265625,0.00294252417935918,-5.82848750157926,0.182198048551219
65.2933286117746,2,0.34765625,0.00480170672471035,-5.3387838566195,0.222714186020749
117.843458279127,2,0.36015625,0.00486974634397254,-5.32471342867071,0.164864541836614
79.4964434003949,2,0.48515625,0.00294081203108056,-5.82906953472023,0.201386650488073
174.68807490217,2,0.53515625,0.00937212983269684,-4.67001490517851,0.13511818752777
158.315637430519,2,0.31640625,0.00766214381405931,-4.87146346309918,0.141996889493359
59.1737870196485,2,0.37890625,0.00322114589610603,-5.73801811437604,0.234234974509199
87.7176814910597,2,0.50390625,0.00400385050475597,-5.52049875470072,0.19154816931374
192.753691349151,2,0.45390625,0.00608893783862652,-5.10128162320621,0.12856576003366
94.4369011752401,2,0.51171875,0.00469578399960051,-5.36109019419214,0.184480766852654
139.990803960912,2,0.38671875,0.0046188387202972,-5.37761196472755,0.151101741383521
52.3244965105102,2,0.32421875,0.0069467271788388,-4.96948463983774,0.249535255650332
170.442696984015,2,0.44921875,0.00542568988254566,-5.21661022035117,0.136791870199669
104.203228018264,2,0.48046875,0.00395121572229874,-5.53373196962583,0.17549150807908
70.2948312894145,2,0.35546875,0.00433087520010458,-5.44198563265672,0.214455465598886
154.468152640143,2,0.60546875,0.0148621716029181,-4.2089361128919,0.143757063068213
126.87032801692,2,0.34296875,0.00577475570543503,-5.15425932555821,0.158817968703673
85.5859120028307,2,0.41796875,0.00261162527696102,-5.94778253997256,0.193961172409678
188.069271617839,2,0.56796875,0.0123833618673938,-4.39140149225814,0.130163333727484
99.1999493271132,2,0.30234375,0.00789532430848827,-4.84148455441227,0.179919821030599
66.9196514780296,2,0.42734375,0.00195565409462133,-6.23703056624875,0.219920296510176
147.051422551604,2,0.57734375,0.011748382627289,-4.44403969660779,0.147371197415551
120.778697068643,2,0.46484375,0.00419967330785851,-5.47274854056135,0.162811718464779
81.4765367183007,2,0.38984375,0.00305811347376,-5.78995706498256,0.198886123461844
179.039196474861,2,0.63984375,0.0198934325403258,-3.9173656248205,0.133438079467245
49.8121555456952,2,0.33359375,0.00637421171271994,-5.05549484848997,0.255968332940951
162.258955173896,2,0.40859375,0.00490053345006785,-5.31841121243039,0.140228927148728
133.269198308811,2,0.54609375,0.00860493735438718,-4.75541912948608,0.154889640817401
197.554790365868,2,0.37109375,0.00612011057543946,-5.09617511473886,0.126988999898602
91.5768395420873,2,0.531640625,0.00559208828215205,-5.18640248695206,0.187369163884212
