sigma,a_sat,q,goodness_fit,log_goodness_fit,a_max
8.57763884960707,0.02,0.5,0.00308759365470786,-5.78036324397948,0.067198673025582
41.4189300914619,0.02,0.6,0.0232905118918857,-3.75970921628553,0.0281548611045696
18.848783087024,0.02,0.45,0.00765304293740172,-4.87265194063805,0.0427760552010958
91.0153065055125,0.02,0.35,0.0136085059653316,-4.29706024311803,0.0187873812575948
12.7152685412096,0.02,0.375,0.00510527397440288,-5.27748116094997,0.0532577403080871
61.3983437676034,0.02,0.475,0.0148996987388037,-4.20641428510736,0.0229731250158266
27.9409453846963,0.02,0.625,0.0235457074097527,-3.74881175072829,0.0346105404626388
5.78642031789046,0.02,0.325,0.00728315868621216,-4.92219062540592,0.0866594303960221
134.918721092006,0.02,0.525,0.0205090294822493,-3.88689002726418,0.0153897160351293
50.4286992519331,0.02,0.5625,0.0204412388304073,-3.89020090734198,0.0254389005810645
22.948917595445,0.02,0.3125,0.0100961223649291,-4.59560385311715,0.0384542831426756
110.813666817413,0.02,0.4125,0.0143448304480047,-4.24436564920704,0.0169996962917423
15.4811930621164,0.02,0.4375,0.00603959609388046,-5.10941814114553,0.0476617677808695
74.7541910326053,0.02,0.3375,0.0133449122791588,-4.3166200694587,0.020796669368566
34.0188780470211,0.02,0.5875,0.0207045585736478,-3.87740138200672,0.0311972184059384
164.267295035869,0.02,0.6875,0.0408763662800692,-3.19720322451126,0.0139333890474894
9.46470760667306,0.02,0.48125,0.00328444265919618,-5.718558303785,0.0633164743854441
45.7023278282319,0.02,0.38125,0.0114148370885692,-4.47284127080005,0.0267549351747289
20.7980568765097,0.02,0.53125,0.0121988113527457,-4.40641676209236,0.040544776486649
100.427784255089,0.02,0.63125,0.0310957019713703,-3.47068566962497,0.0178854909310098
14.0302361748874,0.02,0.60625,0.014920945670368,-4.20498930348268,0.0503782158460664
67.7479410690022,0.02,0.50625,0.0171115939981449,-4.06799903363212,0.0218486339808499
30.8304981075632,0.02,0.35625,0.0100318918880159,-4.60198607186257,0.0328764166274239
148.871533086358,0.02,0.45625,0.0164093962675747,-4.10990116507644,0.0146410112780294
11.5235447258158,0.02,0.34375,0.00568402683941895,-5.17009534683391,0.0563638777611801
55.6438551182722,0.02,0.44375,0.0132088487178482,-4.32686831656624,0.0241680978209871
25.3222126436894,0.02,0.69375,0.0323198234899016,-3.43207450667146,0.0364718977550809
122.273620239695,0.02,0.59375,0.0269922326367536,-3.61220613448591,0.0161749417652659
17.082202725532,0.02,0.56875,0.013399886021918,-4.31250907788846,0.0451497171301437
