sigma,a_sat,q,goodness_fit,log_goodness_fit,a_max
91.0153065055125,1,0.35,0.00618439828759381,-5.08572556362711,0.132920922376704
61.3983437676034,1,0.475,0.00401079533994038,-5.51876571819301,0.162509678301683
134.918721092006,1,0.525,0.0105875230334462,-4.54807904347422,0.108871223237362
22.948917595445,1,0.3125,0.00964713452385246,-4.64109434826024,0.271918959071483
110.813666817413,1,0.4125,0.00578985478759889,-5.15164806757376,0.120273873672526
74.7541910326053,1,0.3375,0.00616890451631484,-5.08823400685872,0.146950067012486
164.267295035869,1,0.6875,0.0300677392335624,-3.50430246826131,0.0985397360765201
45.7023278282319,1,0.38125,0.0032970598651179,-5.7147241576058,0.189222621421262
100.427784255089,1,0.63125,0.0188844718772879,-3.96941528840399,0.126415331602046
67.7479410690022,1,0.50625,0.00568594638833705,-5.16975769451093,0.154513801502596
30.8304981075632,1,0.35625,0.00453353877308576,-5.3962524583426,0.232430052151625
148.871533086358,1,0.45625,0.00777503202014699,-4.85683770257844,0.103586469032165
55.6438551182722,1,0.44375,0.00303355966427669,-5.79801854231426,0.170940735817511
122.273620239695,1,0.59375,0.0158907222227799,-4.14201984806426,0.114408695974952
37.5369888459308,1,0.41875,0.00202019404037548,-6.20456171259063,0.209606654882802
181.255231668423,1,0.31875,0.00952810068310897,-4.65350987990804,0.0937582490050725
43.5079477950249,1,0.409375,0.0024573030943998,-6.00869083350718,0.194134572330739
95.605782072249,1,0.559375,0.0111594259612678,-4.49547076051429,0.129632030367692
141.723522574828,1,0.334375,0.00815046006157181,-4.80968090404995,0.106180888017978
52.9721364018621,1,0.371875,0.00391109240603746,-5.54393855627298,0.175340244952521
116.402698481609,1,0.621875,0.0187253169484022,-3.97787882323867,0.117295278588797
78.5245160539856,1,0.546875,0.0089843193825224,-4.71227451203069,0.143284297181446
35.7346644842527,1,0.396875,0.00250732823587222,-5.98853754062509,0.215097641180281
172.552330083577,1,0.496875,0.0101598143693683,-4.58931510773018,0.0961469603147365
21.8470339727021,1,0.328125,0.00855786664664462,-4.76090434341265,0.279206723242784
105.492990400569,1,0.428125,0.00566148895775246,-5.17406835462232,0.123299254403624
71.1648967450798,1,0.303125,0.00808508105401956,-4.81773476076899,0.150675707668469
156.380062821125,1,0.653125,0.0246469114339297,-3.70310368314172,0.101034023730011
128.440649585827,1,0.390625,0.00646610640850142,-5.04118114319485,0.111592017662026
86.6452408917314,1,0.465625,0.00543864178169495,-5.2142259217702,0.136287261637754
190.397075433644,1,0.515625,0.0117439303044978,-4.44441874169011,0.0914626793908726
93.2823110723838,1,0.4734375,0.00604726141317582,-5.10814976839959,0.131277697366303
62.9276505519635,1,0.3984375,0.00369211411656169,-5.60155605367466,0.160484491329218
138.279269648237,1,0.6484375,0.0232282120835479,-3.76238770100136,0.107502670411465
113.573807923257,1,0.3109375,0.00862062380532686,-4.75359782971762,0.118778151567084
76.6161645727748,1,0.4359375,0.00431772089210107,-5.44502758721371,0.145109929500197
168.358856360352,1,0.5859375,0.0169715843556288,-4.07621484194732,0.0973313223823969
46.8406790559671,1,0.4921875,0.00327335364445285,-5.72194024027679,0.186830789231709
102.929234332975,1,0.5421875,0.0102631776505,-4.57919277466617,0.124859778848721
