scaled_birth_size_bin_avg,scaled_delta_size_bin_avg
0.797219892423555,0.97109026165493
0.857072109604432,0.981332708882161
0.892007376158599,0.995431756050254
0.917400172924796,0.984617272606869
0.93677828858039,0.98084606133778
0.955676063955875,0.995203594632028
0.974217710911017,1.00021041959541
0.994587519275003,0.995537535918376
1.01308755890915,1.00949557190565
1.03285199879797,0.980012050236214
1.05386004387397,0.987952749874928
1.07778658214975,1.037918871667
1.10946943999679,1.04288968335441
1.14426079093509,1.03353436058088
1.21739781668262,1.00250909948183
