scaled_birth_size_bin_avg,scaled_delta_size_bin_avg
0.758867446740992,1.00164594342269
0.835124585952383,0.997320680900232
0.873670258501675,1.00132962728548
0.902796894831931,0.99587496922842
0.928791702483615,0.998784810142372
0.951625276146228,1.0007002854309
0.973762544116631,1.0015038229888
0.995854022131502,1.00073961491738
1.01777648125005,0.998770644793461
1.04018120188192,1.00434971281853
1.0648466098557,0.998691545333961
1.0925678313265,0.997743958214709
1.12585462187287,0.998989833215325
1.17100460138081,0.998888875738577
1.26658164423333,0.998503732636584
