scaled_birth_size_bin_avg,scaled_delta_size_bin_avg
0.810984201911995,1.02404001238107
0.867633698359304,1.00826371400238
0.901612396057542,1.00095111517891
0.926003920377009,1.0141576971549
0.944569493955155,0.983080790682202
0.96331393719896,0.992672770407093
0.981431807684914,1.00300829264334
0.998214081205615,1.00419605805368
1.01449042355577,0.994365547113128
1.03129684379143,0.976968268260885
1.05025745762629,1.00842395620222
1.071922043599,1.00338865323048
1.09570832092602,1.00321903597274
1.1275251057419,0.995736444275963
1.19224037154753,0.997227500091802
