growth_rate_per_hr,cell_size
0.3,1.62763188920712
0.344897959183673,1.66512910142134
0.389795918367347,1.70353857527627
0.43469387755102,1.74276186511835
0.479591836734694,1.78287015442541
0.524489795918367,1.8243154364091
0.569387755102041,1.86718496522575
0.614285714285714,1.91155964799589
0.659183673469388,1.95725020164366
0.704081632653061,2.00494017806843
0.748979591836735,2.05456003006919
0.793877551020408,2.10628111548871
0.838775510204082,2.16022315516133
0.883673469387755,2.21662362569445
0.928571428571429,2.27564729747177
0.973469387755102,2.33742227257927
1.01836734693878,2.40242037355954
1.06326530612245,2.4706996013699
1.10816326530612,2.54255528883253
1.1530612244898,2.61839787670464
1.19795918367347,2.69849290746568
1.24285714285714,2.78315519961534
1.28775510204082,2.87299060283999
1.33265306122449,2.96866781208578
1.37755102040816,3.07027051757269
1.42244897959184,3.17891921735871
1.46734693877551,3.29496620128627
1.51224489795918,3.41945610812871
1.55714285714286,3.55319866335714
1.60204081632653,3.6972277671119
1.6469387755102,3.85306113889668
1.69183673469388,4.02196171279408
1.73673469387755,4.20581916437321
1.78163265306122,4.4065848399863
1.8265306122449,4.62638906453991
1.87142857142857,4.86898902999994
1.91632653061225,5.13755515582892
1.96122448979592,5.43620282626218
2.00612244897959,5.77064637855473
2.05102040816327,6.14715030666016
2.09591836734694,6.5753099300992
2.14081632653061,7.06515507524434
2.18571428571429,7.63173602272332
2.23061224489796,8.29463283582021
2.27551020408163,9.07914679332306
2.32040816326531,10.0239964882027
2.36530612244898,11.1813129849725
2.41020408163265,12.6337734994118
2.45510204081633,14.5054317629267
2.5,17.0124703588627
