t,A,E,R,Q,U,X,M_or_V,total_prot,a,e,r,q,x
0,0,3,1,3,0,1,8,8,0,0.375,0.125,0.375,0.125
0,0,3,1,3,0,1,8,8,0,0.375,0.125,0.375,0.125
3.53604924569788e-05,0.000368326915029803,3.00000305614482,1.00000001428576,3.00000245634446,0,1.00000061408612,8.00037446777619,8.00000614086116,4.60387093770854e-05,0.374982829644812,0.1249941510005,0.374982754673276,0.124994225972035
0.000121033631053251,0.00121680910326387,3.00003187007746,1.00000060100238,3.00002597686387,0,1.00000649421597,8.00128175126293,8.00006494215967,0.000152076772333609,0.374943910655806,0.124980050958028,0.374943174122114,0.12498078749172
0.000225107566089408,0.00218252953345756,3.00009718735848,1.00000350663677,3.0000805551962,0,1.00002013879905,8.00238391752396,8.0002013879905,0.000272734919487949,0.374900431956125,0.124963200584131,0.374898353555182,0.124965278985074
0.00037204899487782,0.0034568746436731,3.00022816197776,1.00001345613213,3.00019329448791,0,1.00004832362198,8.00394011086345,8.00048323621978,0.000431896615390864,0.374843904429727,0.124940147262577,0.37483954813903,0.124944503553275
0.00057422907949858,0.00508860807159621,3.00045571812364,1.00004069824466,3.00039713309464,0,1.00009928327366,8.00608144080819,8.00099283273659,0.000635592843917227,0.374772070495045,0.124910133082996,0.374764752929088,0.124917450648953
0.000850373808843612,0.00716029543893271,3.00081702357237,1.00010604485167,3.00073845473923,0,1.00018461368481,8.00900643228702,8.00184613684808,0.000894030426803897,0.374680311339876,0.124872673446722,0.374670501279939,0.124882483506659
0.00122673012179661,0.00978774022636444,3.00135285475751,1.00025001800975,3.00128229821381,0,1.00032057455345,8.01299348576089,8.00320574553453,0.0012214836120555,0.374560750622214,0.124828507571758,0.37455194535564,0.124837312838332
0.00173998871527218,0.013131303323468,3.00210056296755,1.00054979731501,3.00212028822604,0,1.00053007205651,8.01843202388858,8.00530072056511,0.00163763978847076,0.374399951764094,0.124781228341671,0.374402411753583,0.124778768352182
0.00244158188070741,0.0174128793631189,3.00307686751743,1.00115085120116,3.00338217497486,0,1.00084554374372,8.02586831680028,8.00845543743716,0.00216959445081713,0.374174699730767,0.124740503043824,0.37421274015772,0.124702462616871
0.00340398059623722,0.0229403860635663,3.00423946236404,1.00232663646445,3.00525287906279,0,1.0013132197657,8.03607258372054,8.01313219765697,0.00285467631415361,0.373844241831516,0.124728420011407,0.373970350286635,0.124602311556289
0.004729664748318,0.0301403221680498,3.00540471780844,1.00459224950401,3.00799757384996,0,1.00199939346249,8.05013425679294,8.01999393462489,0.00374407695655715,0.373335974523951,0.12479198699777,0.373658063070404,0.124469898451317
0.00656286690784023,0.0395925793523316,3.00607624266185,1.00892013450712,3.01199710173518,0,1.0029992754338,8.06958533369028,8.02999275433795,0.00490639577067656,0.372519295398187,0.125027506716474,0.373253020717209,0.124293781397453
0.00910103224858839,0.052044458434169,3.00608209598271,1.01615468800021,3.01778942718634,0,1.00444735679659,8.09651802640002,8.04447356796585,0.00642800500961889,0.371280850135934,0.125505147359257,0.372726821251598,0.124059176243593
0.0132185794626069,0.0712246853293229,3.00608209598271,1.02841118850602,3.02759462759098,0,1.00689865689775,8.14021125430679,8.06898656897746,0.00874973426416172,0.369287970799562,0.126337162068357,0.371930719364213,0.123694413503706
0.0187824833088334,0.095785053726518,3.00608209598271,1.04565160312131,3.04138695928322,0,1.01034673982081,8.19925245193456,8.10346739820804,0.0116821691109069,0.366628801052887,0.127530114391659,0.370934664728566,0.123224250715981
0.0271452483148927,0.130553796406574,3.00608209598271,1.07263784592949,3.06297595352977,0,1.01574398838244,8.28799368023099,8.15743988382442,0.0157521592611706,0.36270323216498,0.129420688204433,0.369567843763656,0.12255607660576
0.0398914328190131,0.179538763722535,3.00608209598271,1.11577323822933,3.09748426736966,0,1.02437106684242,8.42324943214666,8.24371066842412,0.0213146678332165,0.356879149810077,0.132463516273313,0.367730326914975,0.12161233916842
0.0595705779467616,0.24667065675847,3.00608209598271,1.1866196188062,3.15416137183132,0,1.03854034295783,8.63207408633653,8.38540342957806,0.0285760588117423,0.348245632036564,0.137466338557551,0.365400173849753,0.120311796744389
0.0888010696396148,0.327733542941664,3.00608209598271,1.30117741561628,3.24580760927957,0,1.06145190231989,8.94225256614011,8.61451902319845,0.0366499984783061,0.336166091680888,0.145508909079933,0.36297427133403,0.118700729426843
0.126241993540674,0.397354480784556,3.00608209598271,1.46501856330281,3.37688052742864,0,1.09422013185716,9.33955579935587,8.94220131857132,0.0425453297052908,0.321865639069262,0.156861696078078,0.361567573445145,0.117159761702224
0.166406241590327,0.425288531063608,3.00608209598271,1.66415239074887,3.53618758938492,0,1.13404689734623,9.76575750452634,9.34046897346273,0.0435489546885114,0.307818630002785,0.170406892652982,0.36210069600294,0.116124826652782
0.205635624546883,0.400716992709705,3.00608209598271,1.88457886616072,3.7125287697144,0,1.1781321924286,10.1820389169961,9.78132192428643,0.0393552800157558,0.295233805379085,0.185088554613058,0.364615456685924,0.115706903306177
0.242616316368565,0.326003786267026,3.00608209598271,2.11814521658467,3.89938185005426,0,1.22484546251357,10.5744584114022,10.2484546251352,0.0308293601037291,0.284277641372282,0.200307678575833,0.368754757770822,0.115830562177335
0.266629514155026,0.249472495134039,3.00608209598271,2.28381852369321,4.03192049574098,0,1.25798012393524,10.8292737344862,10.5798012393521,0.023036862974438,0.27758852252573,0.210893045987037,0.372316795622332,0.116164772890463
