t,A,E,R,Q,U,X,M_or_V,a,e,r,q,x
0,1,1,1,1,0,1,5,0.2,0.2,0.2,0.2,0.2
0,1,1,1,1,0,1,5,0.2,0.2,0.2,0.2,0.2
0.0734150716516852,0.868528964078038,1.12066423943583,1.09140083232553,1.1891208658829,0,1.02132857944532,5.29104348116763,0.164150789380089,0.211804012464573,0.20627326844131,0.224742221475846,0.193029708238182
0.181540850475127,0.688383360269387,1.3125368647677,1.23674064250955,1.48984887951332,0,1.05524393458145,5.78275368164141,0.119040754313089,0.226974368445717,0.2138670796987,0.257636579652902,0.182481217889592
0.271081505820846,0.562089306274641,1.48221185656569,1.36526617374702,1.75578584241646,0,1.08523564181225,6.25058882081606,0.0899258169730729,0.237131556571046,0.218422009971337,0.280899270892567,0.173621345591977
0.343555514101517,0.482871690299726,1.62508754499542,1.4734917499617,1.9797194124244,0,1.11049031117935,6.67166070886059,0.0723765358238956,0.243580663932318,0.220858316131808,0.296735625328659,0.166448858783319
0.406494788490862,0.434305812788285,1.75247709219201,1.56998687310484,2.17938106514657,0,1.13300765426744,7.06915849749915,0.0614367060721484,0.24790462582102,0.222089641031568,0.308294270940108,0.160274756135156
0.465390785861461,0.406411584769084,1.87451568979984,1.66242875521436,2.37065600590699,0,1.15457916490349,7.46859120059375,0.0544160972067629,0.250986516660708,0.222589335868616,0.317416758025064,0.15459129223885
0.524052257980041,0.394043958293732,1.9993991485727,1.75702556474676,2.56638978724496,0,1.1766535324565,7.89351199131466,0.0499199796905742,0.253296523875896,0.222591106047605,0.325126482365364,0.149065908020561
0.585643565693671,0.394812260824201,2.13516071415758,1.85986233022252,2.77917316827669,0,1.20065071132818,8.36965918480917,0.047171844409242,0.255107247142496,0.222214822510115,0.332053325817718,0.143452760120429
0.653492913672783,0.408206685042805,2.291716243419,1.97845012182056,3.02454758401824,0,1.22832342578803,8.93124406008864,0.0457054674910265,0.256595411344772,0.221520104983104,0.338647960314302,0.137531055866795
0.732498224355183,0.435872607784839,2.48532180932259,2.1251026010423,3.32799169003442,0,1.26254509504778,9.63683380323194,0.0452298562665529,0.257898170713402,0.220518755893621,0.345340778723226,0.131012438403198
0.829111128881884,0.482328742849528,2.74164014568032,2.31925879340844,3.7297274979335,0,1.30785185723295,10.5808070371047,0.0455852508374928,0.259114464148713,0.219194886106066,0.352499340064903,0.123606058842825
0.954311065602964,0.558033990395255,3.11108694820104,2.5991076152835,4.30877311671959,0,1.37315517754591,11.9501568481453,0.046696792141424,0.260338586993851,0.217495690501074,0.360562055500412,0.114906874863239
1.13083982652989,0.69035278249665,3.7160552694957,3.05735944164429,5.25695903562301,0,1.48008921999593,14.2008157492556,0.0486136004217109,0.261679000355349,0.215294634873674,0.370187116602691,0.104225647746575
1.35108687618953,0.898966447757694,4.63689079624837,3.75487457924827,6.70021358194413,0,1.64285586717419,17.6338012723727,0.0509797311352334,0.262954692787261,0.212936196867044,0.379964222033144,0.093165157177318
1.57572243273521,1.17015315053658,5.80994689740037,4.64344193366339,8.53878138483094,0,1.85020495721946,22.0125283236507,0.0531585074341205,0.263938190651096,0.210945415510238,0.387905526311427,0.0840523600931185
1.80298093747072,1.51853837517867,7.29769766739048,5.77038442558961,10.870580061954,0,2.11317939473291,27.5703799248456,0.0550786162293763,0.264693402386305,0.209296514640682,0.394284739332072,0.0766467274115643
2.03211477802883,1.96389969295259,9.18254513475743,7.19812000087988,13.8247609093377,0,2.44634454076274,34.6156702786903,0.0567344118181524,0.265271336964701,0.207943972857608,0.399378685954502,0.0706715924050367
2.26265453877714,2.53150699102014,11.5694884447408,9.00618348569914,17.5658923968753,0,2.8682600166993,43.5413313350346,0.0581403212396314,0.265712785760219,0.206842170635524,0.403430300780474,0.0658744215841517
2.49425411296276,3.25335370104287,14.5914858188535,11.2952881662846,22.3023641363207,0,3.40242748325264,54.8449193057543,0.0593191446395569,0.266049909518649,0.205949581278707,0.406644123441726,0.0620372411213605
2.72665161194834,4.16991414491519,18.416765880037,14.1928639774359,28.2978461518622,0,4.07858298775787,69.1559731420082,0.0602972376131919,0.266307667194836,0.205229762992296,0.409188749231452,0.0589765829682233
2.95964946456834,5.33240501247561,23.2581766161275,17.86013916173,35.8859418029253,0,4.93434948485614,87.2710120781146,0.0611016749490963,0.266505178091776,0.204651449965353,0.411201164606691,0.0565405323870829
3.19309946341241,6.8056497562169,29.3850285610998,22.5011112496273,45.4887499785768,0,6.01733023436901,110.19786977989,0.0617584511371279,0.266656956434763,0.204188259669368,0.41279155458664,0.0546047781721015
3.42689089890932,8.67169952443092,37.1380813810079,28.3738991118392,57.6403540444494,0,7.38775782556892,139.211791887296,0.0622914151658315,0.266773962733518,0.20381821631037,0.414047928433492,0.0530684773567883
3.66062237953376,11.0307838526394,46.9334504997293,35.7937021491446,72.992944817335,0,9.11918471229812,175.870066031146,0.062721212890691,0.266864347975041,0.203523561211409,0.415039048227844,0.0518518296950154
3.89438670783986,14.013693120578,59.3139916436731,45.1717230986403,92.397357195657,0,11.3075659313655,222.204330989914,0.063066696576738,0.266934453434958,0.203289120861873,0.415821585403081,0.0508881437233497
4.12825291166881,17.7862412583339,74.9677653615939,57.0291545426479,116.932010160385,0,14.0745228849795,280.78969420794,0.0633436398316036,0.266989020281051,0.203102733893127,0.416439821590427,0.0501247844037913
4.36224868281207,22.558150138488,94.7648858282586,72.0250911736711,147.960661085213,0,17.5738567274062,354.882644953036,0.0635650980945355,0.267031615030933,0.202954673039034,0.416928421802067,0.0495201920334308
4.59637958842293,28.5947409471033,119.806015036087,90.993263208456,187.208412212792,0,22.0001201864793,448.602551590917,0.0637418152119184,0.267064943369601,0.202837150358951,0.417314639760471,0.0490414512990584
4.83063826850009,36.2316589653355,151.483437262746,114.988299107751,236.857434553634,0,27.5994130649445,567.160242954411,0.0638825788926956,0.267091071958163,0.202743934428059,0.417619953965414,0.0486624607556686
5.06501140027271,45.8935390054087,191.558477759387,145.34436876161,299.668308714587,0,34.6830667557321,717.147760996725,0.0639945371113252,0.267111588681738,0.202670044677549,0.417861318144665,0.0483625113847221
5.29948365941245,58.1176192117335,242.259443935302,183.749372014177,379.133531120949,0,43.644956292866,906.904922575028,0.0640834753071102,0.267127719681399,0.202611505837289,0.418052126174873,0.0481251729993287
5.53404000404733,73.5836261346071,306.40557718799,232.33882980989,479.671787698548,0,54.9834100516491,1146.98323088269,0.0641540557467255,0.267140415777648,0.202565149650086,0.418202964771688,0.0479374140538528
5.76866601554529,93.151517706004,387.5635923885,293.814459820932,606.873303086237,0,69.3288796203785,1450.73175262205,0.0642100219683219,0.267150416807254,0.202528454547088,0.418322203253203,0.0477889034241331
5.77846758511934,94.066961021547,391.360386741005,296.690458265509,612.824138567542,0,70,1464.9419445956,0.0642120743204702,0.267150782448952,0.202527109937732,0.418326569751344,0.0477834635415013
5.77846758511934,94.066961021547,391.360386741005,296.690458265509,612.824138567542,0,70,1464.9419445956,0.0642120743204702,0.267150782448952,0.202527109937732,0.418326569751344,0.0477834635415013
5.77846758511934,47.0334805107735,195.680193370502,148.345229132754,306.412069283771,0,35,732.470972297802,0.0642120743204702,0.267150782448952,0.202527109937732,0.418326569751344,0.0477834635415013
5.89150795354064,52.6786733799601,219.093542524792,166.080389194808,343.108549416919,0,39.1385374808878,820.099691997367,0.0642344752644161,0.267154767478556,0.202512439421012,0.418374196167874,0.0477241216681416
6.12547799718303,66.6266369423622,276.942296033855,209.899703383976,433.77672422022,0,49.3638680402323,1036.60922862065,0.0642736289652933,0.267161711846195,0.202486817200419,0.418457324364574,0.0476205176235194
6.36022589097878,84.3234939025477,350.339211526131,265.496450169876,548.814023379876,0,62.3374876513038,1311.31066662974,0.0643047418498255,0.267167209450492,0.202466476424112,0.418523266336581,0.0475383059389889
6.47685082756373,94.7756746876303,393.689085228319,298.333142850761,616.757646954606,0,70,1473.55554972132,0.0643176802568147,0.267169490354656,0.202458022642704,0.418550659370289,0.0475041473755358
6.47685082756373,94.7756746876303,393.689085228319,298.333142850761,616.757646954606,0,70,1473.55554972132,0.0643176802568147,0.267169490354656,0.202458022642704,0.418550659370289,0.0475041473755358
6.47685082756373,47.3878373438152,196.844542614159,149.16657142538,308.378823477303,0,35,736.777774860658,0.0643176802568147,0.267169490354656,0.202458022642704,0.418550659370289,0.0475041473755358
6.58998067642813,53.0714314331012,220.416929855033,167.022199768902,345.32456901622,0,39.1666490114845,825.001779084741,0.0643288690746568,0.267171460041654,0.202450714656879,0.418574332529712,0.047474623697098
