nutrient_1_cm,,nutrient_2_cm,,nutrient_3_cm,,nutrient_4_cm,,nutrient_5_cm,,nutrient_6_cm,,just_nutrient,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
1.8009828009828013,16.498461538461537,0.9901719901719901,15.883076923076924,0.6732186732186731,14.48,0.44840294840294836,12.387692307692308,0.382063882063882,12.387692307692308,0.33046683046683045,11.993846153846155,0.03194103194103193,9.113846153846156
1.0786240786240786,16.86769230769231,0.7100737100737102,16.03076923076923,0.3452088452088452,15.883076923076924,0.2567567567567567,14.504615384615384,0.1609336609336609,14.52923076923077,0.23464373464373467,15.489230769230769,0.1351351351351351,10.590769230769233
0.5663390663390664,16.966153846153848,0.5331695331695332,16.08,0.21621621621621612,16.203076923076924,0.18304668304668303,16.006153846153847,0.09459459459459452,15.366153846153846,0.17567567567567566,16.104615384615386,0.20515970515970516,11.575384615384618
,,0.4152334152334153,16.178461538461537,,,,,,,,,0.23095823095823087,12.28923076923077
,,0.33415233415233414,16.178461538461537,,,,,,,,,0.28992628992629,12.092307692307692
,,0.26781326781326775,16.572307692307692,,,,,,,,,0.33046683046683045,12.043076923076924
,,,,,,,,,,,,0.32678132678132676,12.363076923076925
,,,,,,,,,,,,0.3452088452088452,12.387692307692308
,,,,,,,,,,,,0.45945945945945943,12.584615384615386
,,,,,,,,,,,,0.5,12.88
,,,,,,,,,,,,0.4152334152334153,13.003076923076923
,,,,,,,,,,,,0.5552825552825553,13.692307692307693
,,,,,,,,,,,,0.6953316953316955,14.701538461538462
,,,,,,,,,,,,0.6916461916461916,14.996923076923078
,,,,,,,,,,,,0.7469287469287469,14.89846153846154
,,,,,,,,,,,,0.9717444717444719,16.104615384615386
,,,,,,,,,,,,1.1265356265356266,16.178461538461537
,,,,,,,,,,,,1.2776412776412778,16.301538461538463
,,,,,,,,,,,,1.8009828009828013,16.498461538461537
