scaled_birth_size_bin_avg,scaled_delta_size_bin_avg
0.809962526105289,1.08141535672801
0.869193871318403,1.05153998325375
0.899364649543096,1.03624316332746
0.922970500994622,1.02625405468345
0.943168726006966,1.01993965347851
0.961473847382323,1.01135157317147
0.979133306923003,1.00635402690399
0.996273963117375,0.9972692836472
1.0135799741653,0.99089384675446
1.03155438583355,0.984521601270232
1.05102576755718,0.979439881603231
1.07319708088236,0.972034218150062
1.09987984906596,0.961987664152829
1.1362978094538,0.951875885744124
1.2122956182132,0.930145784645798
