t,A,E,R,Q,U,X,M_or_V,total_prot,a,e,r,q,x
0,0,3,1,3,0,1,8,8,0,0.375,0.125,0.375,0.125
0,0,3,1,3,0,1,8,8,0,0.375,0.125,0.375,0.125
7.90635899501701e-05,0.000831003597438128,3.00000307453961,1.00000006555107,3.00000251207254,0,1.00000062801814,8.00083728377879,8.00000628018136,0.00010386457916385,0.374961140707352,0.124986927003066,0.374961070406326,0.124986997304092
0.000322493998309064,0.0033169092661163,3.00004429731927,1.00000486342533,3.00003932859568,0,1.00000983214892,8.00341523075532,8.0000983214892,0.000414436733629685,0.374845514173847,0.124947267459339,0.37484489334843,0.124947888284755
0.000714511370236901,0.00712601561535187,3.00017072025981,1.00004969253254,3.00017633023388,0,1.00004408255847,8.00756684120006,8.00044082558471,0.000889910225748915,0.374666959359429,0.124888085527697,0.374667659943536,0.124887384943589
0.00128477647019751,0.0123347233100503,3.00038384712424,1.0002520461882,3.00050871464995,0,1.00012717866249,8.01360650993493,8.00127178662488,0.0015392224830054,0.374411177215214,0.124819211543283,0.374426759153952,0.124803629604545
0.00207938884146248,0.0191087437003627,3.00055976213372,1.00089727034363,3.00116562598188,0,1.00029140649547,8.02202280865507,8.00291406495471,0.00238203557334018,0.374040293041349,0.124768689171981,0.374115818113093,0.124693164100237
0.0031684430929083,0.0277433751143419,3.00056199281782,1.00234530459702,3.00232583793187,0,1.00058145948297,8.03355796994402,8.00581459482968,0.00345343560327046,0.373503496712643,0.124769785485721,0.373723056354916,0.124550225843449
0.00467100708571498,0.0388073696895743,3.00056199281782,1.00477087407058,3.00426629351071,0,1.00106657337768,8.04947310346636,8.01066573377679,0.00482110682162073,0.372765018809203,0.124824427779986,0.373225210506882,0.124364236082308
0.00671544172613581,0.0527942127872876,3.00056199281782,1.00860476185288,3.00733340373656,0,1.00183335093414,8.07112772212868,8.0183335093414,0.00654111973008941,0.371764900286629,0.124964539848327,0.372603867423796,0.12412557271116
0.00952074742793057,0.0706518352523218,3.00056199281782,1.0145328269427,3.01207585580841,0,1.0030189639521,8.10084147477335,8.03018963952103,0.00872154275235938,0.370401272776637,0.125237955847184,0.371822589688768,0.123816638935052
0.0133910080264848,0.0936034973243967,3.00056199281782,1.02355386475454,3.01929268605788,0,1.00482317151447,8.14183521246911,8.04823171514471,0.0114966091650988,0.36853632068388,0.125715374733571,0.37083686997667,0.12341482544078
0.0187755041222185,0.123355249216885,3.00056199281782,1.03719423661016,3.03020498354238,0,1.00755124588559,8.19886770807283,8.07551245885595,0.0150454006100655,0.365972729364005,0.126504570330963,0.369588227476674,0.122889072218293
0.0263536634652502,0.162272828563971,3.00056199281782,1.0578693175655,3.04674504830667,0,1.01168626207667,8.27913544933062,8.11686262076665,0.019600214244241,0.36242455642641,0.127775336451469,0.368002802581639,0.122197090296241
0.0371854235709815,0.213576208109439,3.00056199281782,1.08958254176311,3.07211562766476,0,1.01802890691619,8.39386527727132,8.18028906916188,0.0254443216628405,0.357470830624677,0.129807008543901,0.365995346146829,0.121282493021753
0.0529797583768302,0.281334526876865,3.00056199281782,1.13935005185067,3.11192963573489,0,1.02798240893372,8.56115861621396,8.2798240893371,0.0328617351329113,0.350485504045569,0.133083628387968,0.363493981975899,0.120075150457653
0.0765320919812693,0.369233571529559,3.00056199281782,1.22013349792754,3.1765563925963,0,1.04413909814907,8.81062455302028,8.44139098149073,0.0419077636673311,0.340561781376693,0.138484336789641,0.360537028161911,0.118509090004425
0.11190757179584,0.473667102586776,3.00056199281782,1.35526498756833,3.28466158430893,0,1.07116539607723,9.18532106335909,8.71165396077231,0.0515678329934779,0.326669255447942,0.147546828055318,0.357598995359202,0.116617088144059
0.16075937905998,0.562218675670266,3.00056199281782,1.56970797744412,3.4562159762103,0,1.11405399405258,9.70275861619508,9.14053994052481,0.0579442092614625,0.309248339725727,0.161779555643493,0.356209621709177,0.114818273660141
0.21398290075338,0.57918154611747,3.00056199281782,1.84309788292025,3.67492790059151,0,1.16873197514788,10.2665012975949,9.68731975147745,0.0564146956522717,0.292267239426614,0.179525412747186,0.357953288473495,0.113839363700433
0.262598029159864,0.516049966782804,3.00056199281782,2.13212899968797,3.90615279400757,0,1.22653819850189,10.7814319517981,10.2653819850153,0.0478646963677901,0.278308299512794,0.19775935230314,0.362303709884857,0.113763941931418
0.294561915078122,0.432921970697506,3.00056199281782,2.34297347919996,4.07482837761745,0,1.26870709440436,11.1199929147371,10.6870709440396,0.0389318567032326,0.269834883513391,0.210699188134811,0.366441634348271,0.114092437300295
0.318611274030128,0.350686511394613,3.00056199281782,2.51145641947804,4.2096147298398,0,1.30240368245995,11.3747233359902,11.0240368245956,0.0308303332780871,0.263792085678592,0.220792747682193,0.370085021454575,0.114499811906552
0.336513788584796,0.281409314476021,3.00056199281782,2.64090659031862,4.31317486651221,0,1.32829371662805,11.5643464807527,11.2829371662767,0.0243342168054536,0.259466628556299,0.228366263040808,0.372971777842432,0.114861113755007
0.350225936815134,0.226456941216066,3.00056199281782,2.74100220314561,4.39325135677381,0,1.34831283919345,11.7095853331468,11.4831283919307,0.0193394500977781,0.256248356150069,0.234081918800878,0.375184195834644,0.11514607911663
0.361083240028813,0.184046837040017,3.00056199281782,2.81970744529721,4.45621555049508,0,1.36405388762377,11.8245857132739,11.6405388762339,0.0155647598573717,0.253756204705716,0.238461415365436,0.376860184242453,0.115357435829023
