t,A,E,R,Q,U,X,M_or_V,total_prot,a,e,r,q,x
0,0,3,1,3,0,1,8,8,0,0.375,0.125,0.375,0.125
0,0,3,1,3,0,1,8,8,0,0.375,0.125,0.375,0.125
7.90635899501701e-05,0.000831003602239249,3.00000313353558,1.00000000655511,3.00000251207255,0,1.00000062801814,8.00083728378362,8.00000628018138,0.000103864579763865,0.374961148080851,0.124986919629267,0.374961070406102,0.124986997304017
0.000322501041479176,0.00331698130240095,3.00004867639415,1.00000048637201,3.00003933021293,0,1.00000983255323,8.00341530683473,8.00009832553233,0.000414445730383169,0.374846057761389,0.12494671937342,0.374844889987274,0.124947887147534
0.000714593989236748,0.00712683445985586,3.00021548608279,1.00000497076835,3.00017636548091,0,1.00004409137023,8.00756774816214,8.00044091370228,0.000890012383784275,0.374672507362974,0.124882486445134,0.374667621909225,0.124887371898883
0.00128521209634682,0.0123389628812851,3.00061100003783,1.00002522542726,3.00050898037207,0,1.00012724509302,8.01361141381146,8.00127245093018,0.00153975058735926,0.37443929398252,0.1247908307238,0.37442656318482,0.124803561521501
0.00208097983619602,0.0191243501546495,3.00136862371833,1.00008987764618,3.00116680109161,0,1.0002917002729,8.02204135288367,8.00291700272902,0.00238397551363593,0.374140258282193,0.124667753960989,0.374115099769809,0.124692912473373
0.00317333027562591,0.0277926560830386,3.00265216223793,1.00026004158162,3.00232976305564,0,1.00058244076391,8.03361706372214,8.00582440763911,0.0034595445442058,0.373760927166566,0.124509300561331,0.373720795905674,0.124549431822223
0.00466385824066575,0.038797709017527,3.00465371470294,1.00065789871403,3.00424929073357,0,1.00106232268339,8.04942093585145,8.01062322683392,0.00481993789698899,0.373275759666196,0.124314271385309,0.373225517049667,0.124364514001839
0.00669430433833553,0.052772150291946,3.0075785327298,1.00151897802385,3.00727800860292,0,1.00181950215073,8.07096717179924,8.01819502150729,0.00653851628542576,0.372641651082237,0.12408909077505,0.372604415876036,0.124126325981251
0.00946120643282576,0.070582653811554,3.01160200649793,1.00328786202427,3.01191189481777,0,1.00297797370444,8.10036239085597,8.02977973704441,0.00871351803855476,0.37178608328654,0.123857157694183,0.37182433939224,0.123818901588483
0.0132357336110524,0.0933989409621796,3.01676938224987,1.00679313489129,3.01885001371294,0,1.00471250342824,8.14052397524452,8.04712503428234,0.011473332827986,0.370586634401413,0.123676699184593,0.37084222377986,0.123421109806148
0.0183870361194891,0.122747591395748,3.02278200801604,1.01356268955338,3.02907575805555,0,1.00726893951389,8.1954369865346,8.07268939513885,0.0149775529477472,0.368837197208957,0.123674026317169,0.369605155043279,0.122906068482848
0.0253987068140335,0.160449707056892,3.02857601367355,1.02636380298317,3.04395185332539,0,1.01098796333135,8.27032934037035,8.10987963331346,0.0194006430038622,0.366197752112484,0.124101926385584,0.368056908987506,0.122242769510564
0.0348438648655009,0.208169709282599,3.03159768870724,1.04999988583253,3.06527805963186,0,1.01631951490797,8.3713648583622,8.1631951490796,0.0248668780783885,0.362138998837085,0.125427562123717,0.366162281956919,0.12140427900389
0.0472473244169827,0.266248175585603,3.03164493772532,1.08726991275427,3.09513188038371,0,1.02378297009593,8.50407787654482,8.23782970095922,0.0313082946147453,0.35649308269941,0.127852769993214,0.363958553216031,0.1203872994766
0.0680134087560236,0.353673860644023,3.03164493772532,1.15467334145195,3.14905462334189,0,1.03726365583547,8.72631041899866,8.37263655835463,0.0405295988409964,0.347414289907097,0.1323209106724,0.360868966623725,0.118866233955782
0.0988074660702684,0.462540223517875,3.03164493772532,1.26501464367988,3.23732766512416,0,1.05933191628104,9.05585938632826,8.59331916281039,0.0510763477860729,0.334771644345784,0.139690181761179,0.35748431231293,0.116977513794033
0.142708388143819,0.574959000777164,3.03164493772532,1.44371264946279,3.38028606975048,0,1.09507151743762,9.52567417515337,8.95071517437621,0.0603588775140849,0.318260406768165,0.151560154474793,0.354860559745742,0.114960001497216
0.19485877229235,0.638448803438771,3.03164493772532,1.69101680403612,3.57812939340914,0,1.14453234835229,10.0837722869616,9.44532348352286,0.0633144804612742,0.300645914192772,0.167696845576591,0.354840360490457,0.113502399278906
0.245961234267523,0.619246355529734,3.03164493772532,1.9740598060595,3.80456379502637,0,1.20114094875659,10.6306558430975,10.0114094875678,0.0582510020707528,0.285179483041374,0.185695015923336,0.357886084469255,0.112988414495282
0.292309767728393,0.526538908411405,3.03164493772532,2.2684177335371,4.04005013700843,0,1.26001253425211,11.1266642509344,10.600125342523,0.0473222608804062,0.27246665032341,0.203872219236472,0.363096256514541,0.113242613045172
0.321297167780352,0.432468067698323,3.03164493772532,2.47056047955737,4.20176433382444,0,1.30044108345611,11.4368789022616,11.0044108345632,0.037813469163585,0.265076247080472,0.216017018337829,0.367387323913482,0.113705941504632
0.343085353465513,0.346019950421605,3.03164493772532,2.63036992379886,4.32961188921767,0,1.33240297230442,11.6700496734679,11.3240297230463,0.0296502551491524,0.259779951461375,0.225394920964138,0.371002010305161,0.114172862120173
0.357042929449097,0.285868797625676,3.03164493772532,2.73513044191914,4.41342030371392,0,1.35335507592848,11.8194195569125,11.5335507592869,0.0241863651805547,0.2564969390525,0.23140987835731,0.373404149202298,0.114502668207338
0.371000505432681,0.225476981640754,3.04641819826923,2.82539648867271,4.49745174955217,0,1.37436293738804,11.9691063555229,11.7436293738822,0.0188382469787907,0.254523446260758,0.236057430249919,0.375755015952123,0.114825860558409
