t,A,E,RA,RI,R,Q,U,X,M_or_V,total_prot,a,e,r,q,x
0.152583824700699,0.0879943508677073,1.20555456565083,1.04949805953094,0,1.04949805953094,1.20404210014542,0,0.0510105250363544,3.59809960123125,3.51010525036354,0.0244557851699258,0.335053138950988,0.291681213930768,0.334632787745342,0.0141770742029762
0.170630089009549,0.0931986507682405,1.23317871322712,1.05865989087502,0,1.05865989087502,1.23347088328171,0,0.0583677208204288,3.67687585897253,3.58367720820429,0.0253472388905412,0.335387638997343,0.287923751434691,0.335467100492862,0.0158742701845635
0.188676353318398,0.0985075597196543,1.26110638967196,1.06836316258882,0,1.06836316258882,1.26357564180862,0,0.0658939104521561,3.75744666424122,3.65893910452156,0.0262166222230455,0.335628553739332,0.284332222931119,0.336285715997992,0.017536885108511
0.206722617627248,0.103946803039175,1.28932762616348,1.07861463137969,0,1.07861463137969,1.29435380603454,0,0.073588451508634,3.83983131812552,3.73588451508634,0.0270706691068708,0.335777152521609,0.280901566245424,0.337086111029064,0.0191645010970319
0.251789208740169,0.118155823400859,1.36096327596277,1.10677248217153,0,1.10677248217153,1.37418860650744,0,0.0935471516268596,4.05362733966946,3.9354715162686,0.0291481711317089,0.335739613418374,0.273032617315477,0.339002205027434,0.0230773931070062
0.296855799853091,0.133217381496503,1.43439860188609,1.13855460866272,0,1.13855460866272,1.45836256843904,0,0.114590642109761,4.27912380259412,4.14590642109761,0.0311319297225621,0.335208483806082,0.266071901909567,0.340808687880203,0.0267789966815855
0.341922390966013,0.149105353028361,1.50973961166489,1.17399961739152,0,1.17399961739152,1.54699138324513,0,0.136747845811281,4.51658381114117,4.36747845811281,0.0330128608840511,0.33426582452445,0.25993088282688,0.342513600529037,0.0302768312355816
0.386988982078934,0.165865505568474,1.58682897787293,1.21340440593139,0,1.21340440593139,1.64018670704345,0,0.160046676760863,4.76633227317711,4.60046676760863,0.0347994004744266,0.332924539651364,0.254578224174574,0.344119254184969,0.0335785815146665
0.426880085552265,0.18130565443948,1.65646139792584,1.25184065935266,0,1.25184065935266,1.7266416458228,0,0.1816604114557,4.99790976899648,4.816604114557,0.0362762960556376,0.331430832985694,0.250472841090129,0.345472752736288,0.0363472771322511
0.466771189025595,0.197014231805276,1.72766952972802,1.29359360708021,0,1.29359360708021,1.81701050944658,0,0.204252627361645,5.23954050542173,5.04252627361646,0.0376014331030385,0.329736840079827,0.2468906587785,0.346788140594846,0.0389829274437883
0.506662292498926,0.212874085369516,1.80062194749881,1.33866637263867,0,1.33866637263867,1.91143065610998,0,0.227857664027496,5.49145072564447,5.27857664027496,0.0387646354314748,0.327895493824629,0.243772809685288,0.348073897337148,0.0414931637214599
0.546553395972256,0.228832302643459,1.875468456105,1.38707073874095,0,1.38707073874095,2.01003135587675,0,0.252507838969188,5.75391069233534,5.52507838969188,0.0397698738960759,0.325946744116704,0.241065739965104,0.349333082029631,0.0438845599924845
0.615941784696959,0.256704880955493,2.01055266839871,1.47936871276579,0,1.47936871276579,2.1919371049316,0,0.297984276232901,6.2365476432845,5.97984276232901,0.0411613757544068,0.322382315248352,0.237209558457999,0.351466425064815,0.0477803254744265
0.685330173421662,0.28418051140361,2.15329019728169,1.5814440308421,0,1.5814440308421,2.38778738249903,0,0.346946845624758,6.75364896765119,6.46946845624758,0.0420780696131507,0.318833597599694,0.234161419762405,0.35355515128727,0.0513717617374805
0.754718562146365,0.31117609956982,2.30520576013932,1.6927718832512,0,1.6927718832512,2.59838211471242,0,0.399595528678104,7.30713138635086,6.99595528678104,0.0425852613176043,0.315473424283196,0.231660249932437,0.355595373523184,0.0546856909435783
0.824106950871068,0.338416968920459,2.46721752168339,1.81334528903465,0,1.81334528903465,2.82445024857443,0,0.456112562143608,7.89954259035654,7.56112562143608,0.0428400714407927,0.312324098954195,0.229550669332211,0.357546049820962,0.0577391104518397
0.900919954351532,0.369403939038142,2.65933647159932,1.95802225010019,0,1.95802225010019,3.0938869773596,0,0.523471744339901,8.60412138243715,8.23471744339901,0.042933371418048,0.309077051961121,0.227567948320316,0.359581977036596,0.0608396512639185
0.977732957831995,0.401529000363695,2.86678940082921,2.11424960737614,0,2.11424960737614,3.38483120656428,0,0.59620780164107,9.36360701677439,8.9620780164107,0.0428818723003195,0.306162934400548,0.225794355058748,0.36148796083609,0.0636728774042947
1.05454596131246,0.435646481135279,3.09119359654605,2.28217097694832,0,2.28217097694832,3.6986916587955,0,0.674672914698876,10.182375628124,9.74672914698876,0.0427843655592522,0.303582750179446,0.224129521468929,0.363244472005099,0.0662588907872745
1.13135896479292,0.472290302271377,3.3337051975372,2.46279647336945,0,2.46279647336945,4.03720133672532,0,0.759300334181331,11.0652936440847,10.5930033418133,0.0426821300421481,0.30127580024226,0.222569463819518,0.36485261635,0.0686199895460741
1.20143511532811,0.508211289036844,3.57173878590093,2.63972017277313,0,2.63972017277313,4.36916716693925,0,0.842291791734812,11.931129206385,11.4229179173481,0.0425954057026618,0.299363012847896,0.221246466039482,0.366198965023451,0.0705961503865081
1.27151126586329,0.546896238085606,3.82705447324678,2.82890950446954,0,2.82890950446954,4.72477118217305,0,0.931192795543263,12.8588241935182,12.3119279554326,0.0425308122931862,0.297620872301519,0.219997525582122,0.367434153470632,0.0724166363525407
