growth_rate_per_hr,cell_size
0.3,12.4116198710327
0.320204081632653,11.6370955746044
0.340408163265306,10.954747599483
0.360612244897959,10.3478366914322
0.380816326530612,9.80555243573004
0.401020408163265,9.31761633359711
0.421224489795918,8.87658308500572
0.441428571428571,8.47569581826071
0.461632653061224,8.10975300260677
0.481836734693878,7.7742717557667
0.502040816326531,7.46587381234822
0.522244897959184,7.18107955105541
0.542448979591837,6.9173759269876
0.56265306122449,6.67252619991472
0.582857142857143,6.4446931305653
0.603061224489796,6.23176993840213
0.623265306122449,6.03279136019543
0.643469387755102,5.84619954809915
0.663673469387755,5.67087973588906
0.683877551020408,5.50585450867385
0.704081632653061,5.35023711942552
0.724285714285714,5.20325771737945
0.744489795918367,5.06416404763107
0.76469387755102,4.9325840838519
0.784897959183673,4.80756761961946
0.805102040816327,4.68878788885989
0.825306122448979,4.57578984654491
0.845510204081633,4.46814423259159
0.865714285714286,4.36550554577875
0.885918367346939,4.26751863730902
0.906122448979592,4.17387336442039
0.926326530612245,4.08432189116423
0.946530612244898,3.99851699968096
0.966734693877551,3.91627380727022
0.986938775510204,3.83739233290241
1.00714285714286,3.76161604762713
1.02734693877551,3.68883557219804
1.04755102040816,3.61884294209582
1.06775510204082,3.55148041783714
1.08795918367347,3.48660197124149
1.10816326530612,3.42411771224449
1.12836734693878,3.36356627667132
1.14857142857143,3.30537490831806
1.16877551020408,3.24918022821695
1.18897959183673,3.1948808065268
1.20918367346939,3.14238951211002
1.22938775510204,3.0915792067146
1.24959183673469,3.04237456229808
1.26979591836735,2.99478397052983
1.29,2.9486588874599
