growth_rate_per_hr,cell_size
0.2,0.984850456195447
0.203265306122449,0.985989361666713
0.206530612244898,0.98753324484961
0.209795918367347,0.989221769224004
0.213061224489796,0.991190916082555
0.216326530612245,0.993424534922468
0.219591836734694,0.995958146981055
0.222857142857143,0.998769199694215
0.226122448979592,1.00186898062199
0.229387755102041,1.00526204573574
0.23265306122449,1.00895364750015
0.235918367346939,1.0129497636341
0.239183673469388,1.01725713081524
0.242448979591837,1.02188237881686
0.245714285714286,1.02683635876416
0.248979591836735,1.03212685649725
0.252244897959184,1.03776416946941
0.255510204081633,1.04375955384779
0.258775510204082,1.05017235892505
0.262040816326531,1.05691286908802
0.26530612244898,1.06405671766168
0.268571428571429,1.07158709052202
0.271836734693878,1.07961251723782
0.275102040816326,1.08803222816936
0.278367346938776,1.09695827932055
0.281632653061224,1.1063723074311
0.284897959183673,1.11638150513658
0.288163265306122,1.12677186730862
0.291428571428571,1.13790892658658
0.29469387755102,1.14965389613515
0.297959183673469,1.16187439196754
0.301224489795918,1.17489567801826
0.304489795918367,1.18865148069977
0.307755102040816,1.20332624551934
0.311020408163265,1.2186968747514
0.314285714285714,1.23496467421854
0.317551020408163,1.25234032208006
0.320816326530612,1.27063033520038
0.324081632653061,1.29004116937846
0.32734693877551,1.31066574906364
0.330612244897959,1.33260859990163
0.333877551020408,1.35598772241185
0.337142857142857,1.38093679551204
0.340408163265306,1.40759629575598
0.343673469387755,1.4361788851934
0.346938775510204,1.46686054821243
0.350204081632653,1.49991155696807
0.353469387755102,1.53551962126638
0.356734693877551,1.57418326933396
0.36,1.61532907970968
