growth_rate_per_hr,cell_size
0.2,6.09717627313668
0.226734693877551,5.76216083247189
0.253469387755102,5.48751224624518
0.280204081632653,5.25662171196686
0.306938775510204,5.06080934639025
0.333673469387755,4.89206774640021
0.360408163265306,4.74508671141596
0.387142857142857,4.61545338855591
0.413877551020408,4.50073502155256
0.440612244897959,4.39844466631363
0.46734693877551,4.30699587097518
0.494081632653061,4.22458518979586
0.520816326530612,4.15011959232512
0.547551020408163,4.08280931814408
0.574285714285714,4.02134677041393
0.601020408163265,3.96550394307965
0.627755102040816,3.914424332348
0.654489795918367,3.86809334499166
0.681224489795918,3.82542146974627
0.707959183673469,3.78641951678483
0.734693877551021,3.7507222040088
0.761428571428572,3.71805285141727
0.788163265306123,3.68828558165769
0.814897959183674,3.66098953279698
0.841632653061225,3.63611209334634
0.868367346938776,3.61348278671834
0.895102040816327,3.592961575624
0.921836734693878,3.57442406108901
0.948571428571429,3.55775488232499
0.97530612244898,3.54284458644169
1.00204081632653,3.52966640800192
1.02877551020408,3.51804575293108
1.05551020408163,3.50797920733618
1.08224489795918,3.49939402672557
1.10897959183673,3.49222920452751
1.13571428571429,3.4864572916793
1.16244897959184,3.48199931245914
1.18918367346939,3.47886863558629
1.21591836734694,3.47698904892576
1.24265306122449,3.47637793773351
1.26938775510204,3.47697111483708
1.29612244897959,3.47877935403245
1.32285714285714,3.48178195517018
1.34959183673469,3.48596944280567
1.37632653061224,3.49134361975765
1.4030612244898,3.49791685342299
1.42979591836735,3.50564992173149
1.4565306122449,3.51456177238426
1.48326530612245,3.52468253297275
1.51,3.53600455762077
