growth_rate_per_hr,birth_size
0.3,1192.08115394682
0.314285714285714,1138.42051301901
0.328571428571429,1089.44482890288
0.342857142857143,1044.50889142737
0.357142857142857,1003.14404144463
0.371428571428571,964.983112690157
0.385714285714286,929.614280993723
0.4,896.770294698651
0.414285714285714,866.125683656763
0.428571428571429,837.63608734741
0.442857142857143,810.91449965354
0.457142857142857,785.856137614108
0.471428571428571,762.309142509804
0.485714285714286,740.140508422331
0.5,719.23290497221
0.514285714285714,699.48134218763
0.528571428571429,680.792187957805
0.542857142857143,663.064538764415
0.557142857142857,646.23362285521
0.571428571428571,630.282900260415
0.585714285714286,615.088587383843
0.6,600.614314313929
0.614285714285714,586.809978781151
0.628571428571429,573.630022688212
0.642857142857143,561.033024776766
0.657142857142857,548.979647389935
0.671428571428571,537.436533833868
0.685714285714286,526.371882085964
0.7,515.755313395926
0.714285714285714,505.590719299166
0.728571428571429,495.746392219231
0.742857142857143,486.342755713466
0.757142857142857,477.276275642175
0.771428571428571,468.543713057251
0.785714285714286,460.126904847737
0.8,452.008983013424
0.814285714285714,444.174257866702
0.828571428571429,436.608132913227
0.842857142857143,429.296980462994
0.857142857142857,422.22809227936
0.871428571428571,415.38958896568
0.885714285714286,408.770356231014
0.9,402.359984247001
0.914285714285714,396.121145778722
0.928571428571429,390.095546797884
0.942857142857143,384.261187479084
0.957142857142857,378.60202764975
0.971428571428571,373.09329625044
0.985714285714286,367.751144376335
1,362.595592632888
