growth_rate_per_hr,birth_size
0.3,469.610776912035
0.33469387755102,479.821348601942
0.369387755102041,490.202793541267
0.404081632653061,500.75910539802
0.438775510204082,511.57341496425
0.473469387755102,522.614575156633
0.508163265306122,533.950239548851
0.542857142857143,545.581901027194
0.577551020408163,557.558037813955
0.612244897959184,569.89120041074
0.646938775510204,582.611973718226
0.681632653061224,595.733055645863
0.716326530612245,609.30554310816
0.751020408163265,623.359493171744
0.785714285714286,637.915089956633
0.820408163265306,653.022662169185
0.855102040816327,668.708046966826
0.889795918367347,685.006005259581
0.924489795918367,701.972857283361
0.959183673469388,719.656978058713
0.993877551020408,738.138664326882
1.02857142857143,757.415791450181
1.06326530612245,777.585090895284
1.09795918367347,798.698762990853
1.13265306122449,820.843066381776
1.16734693877551,844.12506092084
1.20204081632653,868.596823190811
1.23673469387755,894.39418089893
1.27142857142857,921.580819488648
1.30612244897959,950.333579444363
1.34081632653061,980.766562766533
1.37551020408163,1013.04672754203
1.41020408163265,1047.37819482617
1.44489795918367,1083.92635389337
1.47959183673469,1122.930323028
1.51428571428571,1164.67905160924
1.54897959183673,1209.45889338523
1.58367346938776,1257.63287663849
1.61836734693878,1309.60313873111
1.6530612244898,1365.85635019056
1.68775510204082,1426.9492549205
1.72244897959184,1493.55834459539
1.75714285714286,1566.47110028954
1.79183673469388,1646.61785578569
1.8265306122449,1735.29430789456
1.86122448979592,1833.75213457705
1.89591836734694,1943.84781560272
1.93061224489796,2067.89957370247
1.96530612244898,2208.6207866125
2,2369.78924469375
