growth_rate_per_hr,birth_size
0.3,377.602004560379
0.314285714285714,371.907323619894
0.328571428571429,366.749645894389
0.342857142857143,361.98911295853
0.357142857142857,357.679349716945
0.371428571428571,353.759858004644
0.385714285714286,350.146128676733
0.4,346.850067377941
0.414285714285714,343.843025008926
0.428571428571429,341.14386069993
0.442857142857143,338.640742874181
0.457142857142857,336.388659517588
0.471428571428571,334.351081039051
0.485714285714286,332.516633808135
0.5,330.878126433627
0.514285714285714,329.383714087614
0.528571428571429,328.108603475837
0.542857142857143,326.979262167574
0.557142857142857,325.999565484635
0.571428571428571,325.17854723849
0.585714285714286,324.50121800038
0.6,323.965580386063
0.614285714285714,323.559182357778
0.628571428571429,323.293494921968
0.642857142857143,323.158125490744
0.657142857142857,323.150615358703
0.671428571428571,323.268968122634
0.685714285714286,323.511819646087
0.7,323.878032570718
0.714285714285714,324.379557771374
0.728571428571429,324.989615493246
0.742857142857143,325.721709183703
0.757142857142857,326.57758061305
0.771428571428571,327.556814754922
0.785714285714286,328.661080246095
0.8,329.898137951411
0.814285714285714,331.258413193411
0.828571428571429,332.750071788734
0.842857142857143,334.37656572419
0.857142857142857,336.14447004257
0.871428571428571,338.052467942234
0.885714285714286,340.107198597682
0.9,342.313667541911
0.914285714285714,344.677474528403
0.928571428571429,347.199612863595
0.942857142857143,349.908704213141
0.957142857142857,352.782892375357
0.971428571428571,355.831931037605
0.985714285714286,359.094417265054
1,362.519805286692
