RA,E,Q,U,X,A,RI,size,t
178,188,229,0,90,19,0,704,3.49
179,188,231,0,91,18,0,707,3.495
180,190,231,0,93,14,0,708,3.5
181,190,232,0,93,13,0,709,3.505
182,190,232,0,93,15,0,712,3.51
88,93,116,0,52,6,0,355,3.515
88,94,116,0,52,6,0,356,3.52
88,96,116,0,52,5,0,357,3.525
88,98,116,0,52,7,0,361,3.53
88,98,117,0,52,10,0,365,3.535
89,98,119,0,52,7,0,365,3.54
89,99,122,0,52,4,0,366,3.545
89,99,122,0,52,4,0,366,3.55
89,100,122,0,52,5,0,368,3.555
89,100,122,0,52,6,0,369,3.56
90,100,122,0,52,5,0,369,3.565
90,100,122,0,52,6,0,370,3.57
90,101,122,0,52,5,0,370,3.575
90,101,123,0,52,6,0,372,3.58
92,101,124,0,52,6,0,375,3.585
92,102,124,0,52,7,0,377,3.59
92,102,124,0,52,9,0,379,3.595
93,102,124,0,52,10,0,381,3.6
93,103,124,0,52,11,0,383,3.605
93,103,125,0,52,10,0,383,3.61
94,106,126,0,52,8,0,386,3.615
94,108,127,0,53,4,0,386,3.62
94,108,127,0,53,6,0,388,3.625
95,109,127,0,53,6,0,390,3.63
95,110,127,0,53,8,0,393,3.635
95,111,128,0,54,9,0,397,3.64
95,111,128,0,54,13,0,401,3.645
95,111,129,0,56,11,0,402,3.65
96,111,129,0,56,13,0,405,3.655
96,111,131,0,56,13,0,407,3.66
97,111,132,0,56,15,0,411,3.665
97,112,133,0,57,12,0,411,3.67
98,112,133,0,57,13,0,413,3.675
99,112,135,0,57,13,0,416,3.68
99,112,135,0,57,14,0,417,3.685
99,113,135,0,58,13,0,418,3.69
100,113,136,0,58,12,0,419,3.695
100,113,136,0,58,12,0,419,3.7
100,113,137,0,59,14,0,423,3.705
100,115,137,0,60,11,0,423,3.71
100,116,137,0,60,14,0,427,3.715
101,117,139,0,60,11,0,428,3.72
103,117,140,0,60,8,0,428,3.725
103,117,142,0,60,6,0,428,3.73
103,117,142,0,60,9,0,431,3.735
103,118,142,0,61,9,0,433,3.74
103,119,143,0,62,9,0,436,3.745
103,119,143,0,62,11,0,438,3.75
104,119,144,0,62,11,0,440,3.755
104,120,144,0,62,10,0,440,3.76
105,122,144,0,63,6,0,440,3.765
105,123,144,0,65,6,0,443,3.77
105,125,144,0,65,5,0,444,3.775
106,125,145,0,65,3,0,444,3.78
106,125,146,0,65,4,0,446,3.785
106,125,146,0,65,5,0,447,3.79
106,125,147,0,65,7,0,450,3.795
106,125,148,0,65,8,0,452,3.8
106,125,148,0,65,10,0,454,3.805
106,125,148,0,65,13,0,457,3.81
106,125,151,0,65,12,0,459,3.815
106,127,151,0,65,12,0,461,3.82
107,127,152,0,65,14,0,465,3.825
109,127,153,0,65,12,0,466,3.83
109,127,154,0,65,16,0,471,3.835
109,128,155,0,65,17,0,474,3.84
110,128,155,0,65,18,0,476,3.845
110,131,155,0,65,17,0,478,3.85
110,131,155,0,65,17,0,478,3.855
110,131,156,0,65,16,0,478,3.86
111,131,158,0,66,14,0,480,3.865
111,133,158,0,66,15,0,483,3.87
113,134,158,0,69,13,0,487,3.875
113,135,160,0,69,15,0,492,3.88
115,137,160,0,69,13,0,494,3.885
116,137,160,0,70,16,0,499,3.89
116,138,160,0,71,16,0,501,3.895
117,138,160,0,71,16,0,502,3.9
117,140,161,0,71,13,0,502,3.905
118,142,161,0,72,13,0,506,3.91
118,143,163,0,72,13,0,509,3.915
118,143,165,0,72,15,0,513,3.92
118,143,167,0,72,15,0,515,3.925
118,143,167,0,73,18,0,519,3.93
119,143,167,0,74,16,0,519,3.935
119,143,168,0,74,17,0,521,3.94
119,143,169,0,74,18,0,523,3.945
119,144,172,0,74,20,0,529,3.95
119,146,173,0,74,22,0,534,3.955
119,148,173,0,74,21,0,535,3.96
119,148,173,0,75,22,0,537,3.965
119,148,177,0,75,19,0,538,3.97
119,149,177,0,75,19,0,539,3.975
119,151,180,0,75,15,0,540,3.98
119,151,180,0,75,19,0,544,3.985
119,152,180,0,75,21,0,547,3.99
119,153,180,0,75,24,0,551,3.995
121,153,180,0,75,23,0,552,4
122,154,180,0,75,26,0,557,4.005
122,155,180,0,76,26,0,559,4.01
122,156,180,0,76,28,0,562,4.015
122,156,181,0,77,30,0,566,4.02
124,156,182,0,78,29,0,569,4.025
124,156,183,0,78,32,0,573,4.03
124,159,186,0,78,27,0,574,4.035
124,161,186,0,78,30,0,579,4.04
124,162,187,0,78,30,0,581,4.045
124,162,189,0,80,30,0,585,4.05
124,163,190,0,80,32,0,589,4.055
124,164,191,0,80,31,0,590,4.06
124,164,193,0,80,32,0,593,4.065
126,169,194,0,80,28,0,597,4.07
126,171,196,0,81,29,0,603,4.075
126,172,197,0,81,29,0,605,4.08
127,174,197,0,81,32,0,611,4.085
127,174,198,0,81,31,0,611,4.09
128,177,199,0,81,29,0,614,4.095
128,178,199,0,82,33,0,620,4.1
128,180,199,0,83,32,0,622,4.105
129,182,200,0,83,30,0,624,4.11
130,183,203,0,83,31,0,630,4.115
133,186,204,0,83,29,0,635,4.12
133,187,204,0,84,35,0,643,4.125
133,187,204,0,84,36,0,644,4.13
133,187,204,0,84,39,0,647,4.135
134,188,205,0,84,38,0,649,4.14
135,188,205,0,86,37,0,651,4.145
135,188,207,0,86,37,0,653,4.15
137,189,210,0,86,34,0,656,4.155
137,190,211,0,86,33,0,657,4.16
137,190,214,0,87,29,0,657,4.165
137,190,215,0,87,30,0,659,4.17
141,191,215,0,87,29,0,663,4.175
142,192,215,0,87,31,0,667,4.18
142,194,215,0,89,32,0,672,4.185
142,196,216,0,89,37,0,680,4.19
142,197,217,0,89,38,0,683,4.195
144,198,218,0,89,39,0,688,4.2
144,198,218,0,89,40,0,689,4.205
146,198,218,0,89,42,0,693,4.21
146,198,221,0,90,40,0,695,4.215
147,199,222,0,90,38,0,696,4.22
147,200,222,0,91,37,0,697,4.225
148,202,223,0,91,37,0,701,4.23
148,202,223,0,91,41,0,705,4.235
148,203,227,0,92,42,0,712,4.24
70,98,125,0,41,29,0,363,4.245
70,100,125,0,41,28,0,364,4.25
70,100,125,0,41,29,0,365,4.255
70,101,125,0,43,27,0,366,4.26
71,102,125,0,43,27,0,368,4.265
73,102,125,0,43,25,0,368,4.27
73,102,125,0,43,26,0,369,4.275
73,103,126,0,43,25,0,370,4.28
73,103,126,0,43,28,0,373,4.285
73,104,128,0,43,26,0,374,4.29
74,107,130,0,44,24,0,379,4.295
74,108,130,0,44,24,0,380,4.3
75,108,132,0,45,22,0,382,4.305
75,108,134,0,45,24,0,386,4.31
76,108,134,0,45,25,0,388,4.315
76,109,136,0,46,23,0,390,4.32
76,109,136,0,46,25,0,392,4.325
76,109,136,0,47,25,0,393,4.33
76,111,137,0,47,26,0,397,4.335
76,112,137,0,47,26,0,398,4.34
76,113,137,0,47,29,0,402,4.345
76,113,137,0,47,30,0,403,4.35
76,113,137,0,47,33,0,406,4.355
76,113,137,0,47,33,0,406,4.36
76,114,137,0,48,34,0,409,4.365
77,115,137,0,48,33,0,410,4.37
78,115,137,0,49,33,0,412,4.375
80,117,138,0,49,34,0,418,4.38
80,117,139,0,49,37,0,422,4.385
80,117,139,0,49,38,0,423,4.39
80,119,140,0,49,37,0,425,4.395
81,119,142,0,49,35,0,426,4.4
82,120,142,0,50,35,0,429,4.405
82,121,145,0,51,31,0,430,4.41
82,122,146,0,51,33,0,434,4.415
82,123,147,0,51,32,0,435,4.42
82,123,147,0,51,36,0,439,4.425
82,123,147,0,51,38,0,441,4.43
82,125,147,0,51,36,0,441,4.435
82,126,149,0,51,33,0,441,4.44
82,126,149,0,52,32,0,441,4.445
82,126,150,0,52,34,0,444,4.45
82,126,151,0,52,34,0,445,4.455
82,126,151,0,52,35,0,446,4.46
82,127,151,0,53,33,0,446,4.465
83,127,151,0,53,34,0,448,4.47
83,129,151,0,53,33,0,449,4.475
83,132,152,0,53,32,0,452,4.48
84,132,152,0,53,31,0,452,4.485
84,133,152,0,53,35,0,457,4.49
86,133,156,0,53,31,0,459,4.495
87,133,156,0,53,33,0,462,4.5
87,133,157,0,53,35,0,465,4.505
89,137,159,0,53,28,0,466,4.51
90,137,159,0,53,30,0,469,4.515
90,137,159,0,53,31,0,470,4.52
90,139,159,0,54,31,0,473,4.525
91,140,160,0,54,28,0,473,4.53
91,140,160,0,54,31,0,476,4.535
91,140,161,0,54,32,0,478,4.54
91,141,162,0,54,32,0,480,4.545
91,142,162,0,54,34,0,483,4.55
92,144,163,0,54,34,0,487,4.555
93,145,163,0,55,37,0,493,4.56
93,145,164,0,55,38,0,495,4.565
93,146,166,0,55,39,0,499,4.57
93,147,167,0,55,40,0,502,4.575
93,148,169,0,55,43,0,508,4.58
93,148,169,0,55,44,0,509,4.585
94,149,170,0,56,47,0,516,4.59
94,150,170,0,56,48,0,518,4.595
96,150,170,0,56,48,0,520,4.6
96,150,171,0,56,51,0,524,4.605
97,151,172,0,56,50,0,526,4.61
97,151,175,0,56,49,0,528,4.615
97,152,175,0,56,49,0,529,4.62
99,154,177,0,57,45,0,532,4.625
99,155,178,0,58,49,0,539,4.63
99,155,178,0,58,53,0,543,4.635
100,157,178,0,58,54,0,547,4.64
100,158,179,0,58,55,0,550,4.645
101,158,179,0,60,54,0,552,4.65
101,159,179,0,60,55,0,554,4.655
102,159,181,0,61,55,0,558,4.66
103,160,181,0,62,53,0,559,4.665
103,161,182,0,62,52,0,560,4.67
104,164,182,0,62,52,0,564,4.675
106,165,183,0,63,53,0,570,4.68
107,165,183,0,63,52,0,570,4.685
107,165,184,0,63,52,0,571,4.69
108,167,184,0,64,52,0,575,4.695
108,168,186,0,64,49,0,575,4.7
108,169,186,0,65,50,0,578,4.705
108,169,188,0,65,52,0,582,4.71
108,170,189,0,65,53,0,585,4.715
109,171,190,0,65,54,0,589,4.72
110,173,190,0,66,52,0,591,4.725
111,174,192,0,66,48,0,591,4.73
111,174,192,0,66,51,0,594,4.735
112,174,198,0,66,49,0,599,4.74
113,175,198,0,67,49,0,602,4.745
113,175,200,0,67,50,0,605,4.75
114,175,203,0,67,49,0,608,4.755
114,178,203,0,68,51,0,614,4.76
114,179,204,0,68,57,0,622,4.765
114,179,204,0,68,59,0,624,4.77
115,180,205,0,68,59,0,627,4.775
115,182,205,0,68,60,0,630,4.78
115,183,205,0,68,59,0,630,4.785
115,184,207,0,68,62,0,636,4.79
115,186,209,0,68,63,0,641,4.795
116,187,209,0,69,66,0,647,4.8
118,187,212,0,70,62,0,649,4.805
118,188,212,0,70,64,0,652,4.81
118,192,214,0,71,61,0,656,4.815
119,196,215,0,71,58,0,659,4.82
119,197,218,0,71,60,0,665,4.825
119,197,218,0,71,62,0,667,4.83
120,198,218,0,71,63,0,670,4.835
120,204,218,0,71,61,0,674,4.84
122,204,219,0,71,62,0,678,4.845
124,206,221,0,72,58,0,681,4.85
127,209,221,0,72,53,0,682,4.855
127,210,222,0,72,53,0,684,4.86
127,211,223,0,72,55,0,688,4.865
128,211,225,0,73,54,0,691,4.87
128,212,226,0,74,56,0,696,4.875
128,212,226,0,75,60,0,701,4.88
128,214,227,0,75,66,0,710,4.885
128,216,228,0,76,65,0,713,4.89
129,216,231,0,77,65,0,718,4.895
130,217,232,0,78,61,0,718,4.9
131,219,233,0,78,58,0,719,4.905
131,222,233,0,78,56,0,720,4.91
133,225,234,0,78,54,0,724,4.915
134,228,234,0,80,49,0,725,4.92
134,229,236,0,80,51,0,730,4.925
136,229,236,0,83,52,0,736,4.93
137,231,236,0,84,52,0,740,4.935
137,232,238,0,84,53,0,744,4.94
139,232,242,0,85,51,0,749,4.945
141,233,244,0,87,48,0,753,4.95
141,233,245,0,87,51,0,757,4.955
142,235,245,0,88,50,0,760,4.96
145,235,249,0,89,43,0,761,4.965
145,236,251,0,90,47,0,769,4.97
145,238,251,0,90,47,0,771,4.975
146,240,251,0,91,48,0,776,4.98
146,240,253,0,92,50,0,781,4.985
146,240,254,0,93,51,0,784,4.99
147,241,255,0,93,51,0,787,4.995
148,243,257,0,93,47,0,788,5
149,244,259,0,93,46,0,791,5.005
150,244,259,0,93,50,0,796,5.01
150,245,260,0,93,54,0,802,5.015
150,247,263,0,93,53,0,806,5.02
152,248,263,0,93,52,0,808,5.025
67,133,133,0,49,25,0,407,5.03
67,133,133,0,50,27,0,410,5.035
67,135,133,0,50,26,0,411,5.04
67,137,133,0,50,29,0,416,5.045
67,138,134,0,50,29,0,418,5.05
67,139,135,0,50,29,0,420,5.055
67,139,135,0,51,28,0,420,5.06
68,139,135,0,51,30,0,423,5.065
68,141,136,0,53,27,0,425,5.07
68,142,138,0,54,23,0,425,5.075
68,142,138,0,54,24,0,426,5.08
68,142,139,0,54,23,0,426,5.085
68,143,140,0,54,22,0,427,5.09
70,143,140,0,54,22,0,429,5.095
70,143,140,0,54,24,0,431,5.1
70,144,140,0,55,27,0,436,5.105
71,144,140,0,55,28,0,438,5.11
71,145,140,0,55,34,0,445,5.115
72,145,141,0,55,34,0,447,5.12
72,145,142,0,55,34,0,448,5.125
73,145,142,0,55,38,0,453,5.13
74,147,142,0,56,37,0,456,5.135
74,147,143,0,56,38,0,458,5.14
74,148,143,0,56,39,0,460,5.145
74,149,143,0,56,41,0,463,5.15
74,149,145,0,57,44,0,469,5.155
74,149,146,0,57,43,0,469,5.16
75,149,147,0,57,46,0,474,5.165
77,149,147,0,57,45,0,475,5.17
77,150,147,0,57,47,0,478,5.175
77,151,148,0,57,50,0,483,5.18
77,152,149,0,58,54,0,490,5.185
77,153,150,0,58,52,0,490,5.19
77,154,150,0,58,54,0,493,5.195
77,154,151,0,58,56,0,496,5.2
77,155,152,0,59,57,0,500,5.205
77,155,152,0,60,59,0,503,5.21
77,155,153,0,60,60,0,505,5.215
77,156,154,0,60,60,0,507,5.22
77,156,156,0,60,59,0,508,5.225
77,156,156,0,61,64,0,514,5.23
78,159,156,0,62,61,0,516,5.235
78,162,156,0,62,64,0,522,5.24
79,162,157,0,62,64,0,524,5.245
79,163,157,0,62,66,0,527,5.25
79,163,159,0,62,68,0,531,5.255
79,163,159,0,63,69,0,533,5.26
80,165,159,0,64,66,0,534,5.265
80,165,160,0,64,66,0,535,5.27
80,165,160,0,65,67,0,537,5.275
80,165,161,0,65,69,0,540,5.28
80,165,163,0,67,67,0,542,5.285
80,167,163,0,67,66,0,543,5.29
80,167,164,0,68,68,0,547,5.295
80,167,167,0,68,68,0,550,5.3
81,168,169,0,69,66,0,553,5.305
81,169,170,0,70,69,0,559,5.31
82,169,172,0,71,67,0,561,5.315
82,169,173,0,72,66,0,562,5.32
83,169,174,0,72,65,0,563,5.325
83,169,176,0,72,65,0,565,5.33
83,170,177,0,72,65,0,567,5.335
85,170,178,0,73,62,0,568,5.34
86,170,178,0,73,65,0,572,5.345
86,171,178,0,73,66,0,574,5.35
87,172,180,0,73,63,0,575,5.355
87,174,181,0,75,59,0,576,5.36
88,177,185,0,76,53,0,579,5.365
89,179,185,0,76,52,0,581,5.37
89,180,185,0,78,52,0,584,5.375
89,180,186,0,78,54,0,587,5.38
89,180,187,0,78,56,0,590,5.385
90,181,188,0,79,57,0,595,5.39
90,181,188,0,79,59,0,597,5.395
91,181,188,0,79,62,0,601,5.4
91,183,189,0,79,61,0,603,5.405
94,183,189,0,79,62,0,607,5.41
94,184,189,0,79,64,0,610,5.415
94,184,190,0,81,63,0,612,5.42
94,185,192,0,82,65,0,618,5.425
95,186,193,0,82,65,0,621,5.43
96,188,195,0,83,61,0,623,5.435
96,188,195,0,84,60,0,623,5.44
97,188,197,0,85,58,0,625,5.445
98,188,198,0,85,58,0,627,5.45
98,188,201,0,85,58,0,630,5.455
98,190,204,0,85,54,0,631,5.46
98,191,204,0,86,57,0,636,5.465
98,193,207,0,87,54,0,639,5.47
98,193,207,0,87,57,0,642,5.475
98,194,207,0,87,60,0,646,5.48
99,197,208,0,87,63,0,654,5.485
99,198,209,0,87,63,0,656,5.49
99,198,209,0,87,65,0,658,5.495
99,199,210,0,88,65,0,661,5.5
99,201,211,0,88,66,0,665,5.505
100,202,213,0,88,64,0,667,5.51
102,202,214,0,88,62,0,668,5.515
103,204,217,0,88,56,0,668,5.52
103,205,218,0,89,54,0,669,5.525
104,205,218,0,89,59,0,675,5.53
105,206,219,0,89,62,0,681,5.535
106,207,219,0,89,65,0,686,5.54
106,208,221,0,89,67,0,691,5.545
106,211,222,0,89,66,0,694,5.55
107,211,222,0,90,67,0,697,5.555
108,213,224,0,90,64,0,699,5.56
108,213,227,0,91,62,0,701,5.565
108,213,227,0,91,67,0,706,5.57
108,216,228,0,91,68,0,711,5.575
108,217,229,0,91,71,0,716,5.58
109,217,229,0,91,79,0,725,5.585
109,217,229,0,92,83,0,730,5.59
109,218,229,0,92,89,0,737,5.595
109,220,229,0,93,90,0,741,5.6
110,220,230,0,93,90,0,743,5.605
110,220,231,0,93,91,0,745,5.61
111,222,233,0,93,90,0,749,5.615
57,109,110,0,50,47,0,373,5.62
57,110,111,0,50,46,0,374,5.625
58,110,111,0,50,47,0,376,5.63
58,111,111,0,50,49,0,379,5.635
58,112,111,0,51,50,0,382,5.64
59,112,111,0,52,48,0,382,5.645
59,113,111,0,52,47,0,382,5.65
59,114,112,0,52,48,0,385,5.655
60,114,112,0,52,49,0,387,5.66
61,115,112,0,52,48,0,388,5.665
61,115,113,0,52,49,0,390,5.67
61,116,113,0,52,49,0,391,5.675
61,117,114,0,52,48,0,392,5.68
61,118,115,0,53,49,0,396,5.685
61,118,115,0,53,51,0,398,5.69
61,118,115,0,53,52,0,399,5.695
61,118,117,0,53,53,0,402,5.7
61,120,117,0,54,50,0,402,5.705
61,120,117,0,55,50,0,403,5.71
62,120,117,0,56,50,0,405,5.715
62,121,119,0,56,51,0,409,5.72
64,123,119,0,56,51,0,413,5.725
64,123,119,0,57,52,0,415,5.73
64,124,119,0,57,54,0,418,5.735
65,124,119,0,57,55,0,420,5.74
65,124,120,0,57,54,0,420,5.745
65,125,121,0,57,52,0,420,5.75
65,125,122,0,57,52,0,421,5.755
66,125,122,0,57,55,0,425,5.76
66,125,123,0,57,59,0,430,5.765
66,125,124,0,57,62,0,434,5.77
67,127,124,0,57,60,0,435,5.775
68,127,125,0,58,57,0,435,5.78
68,127,125,0,58,58,0,436,5.785
68,127,126,0,58,58,0,437,5.79
69,128,126,0,58,59,0,440,5.795
70,129,126,0,59,58,0,442,5.8
72,130,126,0,59,56,0,443,5.805
72,131,126,0,59,57,0,445,5.81
74,132,126,0,59,55,0,446,5.815
75,133,126,0,59,54,0,447,5.82
75,133,126,0,59,55,0,448,5.825
75,133,126,0,59,55,0,448,5.83
76,134,127,0,59,54,0,450,5.835
77,134,128,0,59,59,0,457,5.84
77,135,131,0,59,58,0,460,5.845
77,136,131,0,59,60,0,463,5.85
77,136,133,0,59,60,0,465,5.855
77,138,135,0,59,59,0,468,5.86
77,138,136,0,59,60,0,470,5.865
77,139,136,0,59,61,0,472,5.87
79,140,136,0,59,59,0,473,5.875
79,140,136,0,59,60,0,474,5.88
79,140,136,0,59,62,0,476,5.885
79,141,136,0,59,62,0,477,5.89
79,142,136,0,61,60,0,478,5.895
79,143,136,0,62,61,0,481,5.9
79,144,137,0,63,60,0,483,5.905
79,144,138,0,63,59,0,483,5.91
79,144,140,0,64,59,0,486,5.915
79,146,140,0,64,58,0,487,5.92
79,147,140,0,64,61,0,491,5.925
80,148,140,0,64,62,0,494,5.93
80,148,140,0,64,64,0,496,5.935
80,149,144,0,67,62,0,502,5.94
80,149,144,0,67,65,0,505,5.945
82,150,144,0,68,63,0,507,5.95
82,151,145,0,68,61,0,507,5.955
83,152,145,0,68,60,0,508,5.96
84,153,148,0,68,55,0,508,5.965
85,156,148,0,68,55,0,512,5.97
86,156,148,0,68,58,0,516,5.975
86,158,149,0,69,58,0,520,5.98
86,159,150,0,69,58,0,522,5.985
87,159,151,0,69,62,0,528,5.99
87,160,152,0,70,61,0,530,5.995
87,161,153,0,71,61,0,533,6
87,161,154,0,71,62,0,535,6.005
88,162,156,0,72,61,0,539,6.01
88,162,157,0,74,65,0,546,6.015
89,164,159,0,74,63,0,549,6.02
89,165,160,0,75,63,0,552,6.025
90,167,160,0,76,59,0,552,6.03
90,167,163,0,76,59,0,555,6.035
90,167,163,0,77,59,0,556,6.04
91,167,165,0,77,58,0,558,6.045
91,168,165,0,77,61,0,562,6.05
91,168,165,0,77,63,0,564,6.055
91,170,166,0,77,62,0,566,6.06
93,170,167,0,77,61,0,568,6.065
93,171,167,0,77,64,0,572,6.07
93,171,168,0,78,68,0,578,6.075
94,174,168,0,78,69,0,583,6.08
95,175,168,0,78,71,0,587,6.085
95,176,169,0,78,71,0,589,6.09
96,177,170,0,78,72,0,593,6.095
96,177,170,0,79,73,0,595,6.1
97,177,170,0,80,75,0,599,6.105
98,178,171,0,80,75,0,602,6.11
98,179,173,0,80,73,0,603,6.115
99,180,173,0,80,76,0,608,6.12
99,181,174,0,80,77,0,611,6.125
100,181,175,0,80,79,0,615,6.13
103,181,175,0,82,77,0,618,6.135
104,181,176,0,82,79,0,622,6.14
104,182,178,0,83,80,0,627,6.145
107,183,180,0,83,80,0,633,6.15
108,186,181,0,83,78,0,636,6.155
110,187,181,0,83,77,0,638,6.16
110,187,182,0,83,79,0,641,6.165
111,187,184,0,83,81,0,646,6.17
112,188,184,0,84,81,0,649,6.175
112,192,187,0,84,76,0,651,6.18
113,193,188,0,84,74,0,652,6.185
114,193,189,0,85,75,0,656,6.19
115,196,189,0,87,71,0,658,6.195
115,197,190,0,88,69,0,659,6.2
116,198,192,0,88,69,0,663,6.205
116,200,193,0,88,69,0,666,6.21
118,201,193,0,88,70,0,670,6.215
119,202,194,0,88,74,0,677,6.22
120,203,195,0,88,74,0,680,6.225
120,203,196,0,88,73,0,680,6.23
120,203,197,0,88,72,0,680,6.235
120,204,197,0,89,78,0,688,6.24
122,206,198,0,89,76,0,691,6.245
122,206,198,0,89,81,0,696,6.25
122,208,198,0,89,80,0,697,6.255
122,210,200,0,90,77,0,699,6.26
124,210,203,0,90,75,0,702,6.265
125,210,204,0,90,75,0,704,6.27
126,212,205,0,91,71,0,705,6.275
128,213,205,0,91,74,0,711,6.28
128,214,206,0,91,76,0,715,6.285
128,217,207,0,93,75,0,720,6.29
128,219,208,0,93,75,0,723,6.295
62,102,102,0,55,37,0,358,6.3
62,103,103,0,55,39,0,362,6.305
62,103,103,0,55,39,0,362,6.31
62,104,104,0,55,38,0,363,6.315
63,104,104,0,55,37,0,363,6.32
63,104,105,0,55,38,0,365,6.325
63,105,105,0,55,39,0,367,6.33
63,105,107,0,56,39,0,370,6.335
65,105,107,0,56,38,0,371,6.34
65,106,107,0,57,36,0,371,6.345
65,106,107,0,57,37,0,372,6.35
67,106,107,0,57,37,0,374,6.355
69,107,107,0,57,35,0,375,6.36
69,109,107,0,58,32,0,375,6.365
69,109,107,0,58,33,0,376,6.37
69,111,109,0,59,29,0,377,6.375
69,112,110,0,61,28,0,380,6.38
70,113,112,0,61,24,0,380,6.385
70,114,113,0,61,23,0,381,6.39
70,116,114,0,61,24,0,385,6.395
70,116,115,0,62,24,0,387,6.4
70,116,117,0,62,22,0,387,6.405
72,116,118,0,62,24,0,392,6.41
72,117,120,0,62,24,0,395,6.415
73,119,122,0,62,20,0,396,6.42
73,119,122,0,62,23,0,399,6.425
73,119,123,0,62,22,0,399,6.43
74,119,124,0,62,22,0,401,6.435
74,119,124,0,63,24,0,404,6.44
75,120,126,0,63,21,0,405,6.445
76,121,126,0,63,26,0,412,6.45
76,123,127,0,63,24,0,413,6.455
76,124,128,0,64,21,0,413,6.46
77,125,128,0,65,19,0,414,6.465
78,125,131,0,65,16,0,415,6.47
78,126,132,0,65,14,0,415,6.475
78,126,132,0,65,16,0,417,6.48
78,126,133,0,65,18,0,420,6.485
78,127,134,0,65,16,0,420,6.49
78,127,135,0,65,18,0,423,6.495
78,128,136,0,65,18,0,425,6.5
78,128,136,0,65,20,0,427,6.505
79,128,137,0,66,21,0,431,6.51
79,130,140,0,66,16,0,431,6.515
80,131,140,0,66,16,0,433,6.52
80,131,141,0,66,15,0,433,6.525
80,131,143,0,66,18,0,438,6.53
80,132,144,0,66,16,0,438,6.535
80,132,144,0,66,17,0,439,6.54
80,132,145,0,67,19,0,443,6.545
80,132,145,0,68,19,0,444,6.55
82,133,145,0,68,20,0,448,6.555
82,133,146,0,69,22,0,452,6.56
82,133,147,0,69,24,0,455,6.565
82,133,147,0,69,24,0,455,6.57
82,135,148,0,69,27,0,461,6.575
82,135,149,0,69,28,0,463,6.58
82,135,150,0,69,31,0,467,6.585
82,135,154,0,69,28,0,468,6.59
82,135,154,0,70,32,0,473,6.595
82,135,155,0,71,31,0,474,6.6
82,135,155,0,71,32,0,475,6.605
82,135,156,0,71,32,0,476,6.61
82,136,156,0,71,33,0,478,6.615
82,137,157,0,71,35,0,482,6.62
82,137,161,0,71,35,0,486,6.625
82,138,162,0,71,38,0,491,6.63
83,138,163,0,72,39,0,495,6.635
83,138,166,0,72,41,0,500,6.64
83,139,166,0,73,41,0,502,6.645
83,139,166,0,73,45,0,506,6.65
83,140,166,0,73,46,0,508,6.655
83,141,167,0,73,46,0,510,6.66
83,141,167,0,74,46,0,511,6.665
83,141,168,0,74,47,0,513,6.67
83,142,169,0,75,49,0,518,6.675
83,143,169,0,75,50,0,520,6.68
83,144,169,0,75,50,0,521,6.685
83,144,169,0,75,52,0,523,6.69
83,144,169,0,76,54,0,526,6.695
84,145,170,0,76,53,0,528,6.7
84,145,171,0,76,53,0,529,6.705
84,145,172,0,77,52,0,530,6.71
87,145,173,0,77,50,0,532,6.715
87,147,173,0,77,51,0,535,6.72
88,147,173,0,78,53,0,539,6.725
89,149,173,0,78,54,0,543,6.73
89,150,176,0,78,53,0,546,6.735
89,150,176,0,78,57,0,550,6.74
89,152,177,0,78,56,0,552,6.745
91,153,177,0,78,56,0,555,6.75
91,154,178,0,78,55,0,556,6.755
91,154,178,0,78,57,0,558,6.76
92,156,180,0,78,56,0,562,6.765
92,156,181,0,80,56,0,565,6.77
93,158,182,0,80,54,0,567,6.775
93,160,182,0,80,54,0,569,6.78
94,161,182,0,81,55,0,573,6.785
95,163,183,0,81,51,0,573,6.79
95,163,183,0,81,51,0,573,6.795
96,164,187,0,82,45,0,574,6.8
98,165,187,0,82,43,0,575,6.805
99,166,188,0,82,41,0,576,6.81
99,166,188,0,82,45,0,580,6.815
99,166,188,0,82,50,0,585,6.82
100,166,188,0,83,52,0,589,6.825
100,166,189,0,84,53,0,592,6.83
100,167,190,0,84,54,0,595,6.835
101,167,190,0,85,55,0,598,6.84
102,168,191,0,85,57,0,603,6.845
103,168,193,0,85,56,0,605,6.85
103,169,193,0,85,56,0,606,6.855
103,169,194,0,85,59,0,610,6.86
103,169,195,0,85,62,0,614,6.865
103,171,196,0,85,62,0,617,6.87
103,172,198,0,85,63,0,621,6.875
105,173,198,0,85,60,0,621,6.88
105,173,199,0,85,59,0,621,6.885
105,174,199,0,85,60,0,623,6.89
105,175,199,0,85,61,0,625,6.895
105,176,199,0,85,60,0,625,6.9
105,176,201,0,85,62,0,629,6.905
107,178,202,0,87,56,0,630,6.91
107,178,202,0,89,57,0,633,6.915
107,179,203,0,89,55,0,633,6.92
107,180,204,0,91,52,0,634,6.925
108,181,204,0,91,51,0,635,6.93
108,181,206,0,92,49,0,636,6.935
109,181,208,0,92,47,0,637,6.94
109,181,208,0,92,53,0,643,6.945
109,181,209,0,92,57,0,648,6.95
109,184,210,0,92,56,0,651,6.955
109,186,211,0,93,56,0,655,6.96
109,188,211,0,93,59,0,660,6.965
109,189,212,0,93,60,0,663,6.97
109,190,212,0,93,61,0,665,6.975
109,190,212,0,93,61,0,665,6.98
