birth_size_bin_avg,delta_size_bin_avg
0.766096883878077,1.01312510759697
0.829926192599124,1.0119762491104
0.861948018695612,1.00869718814164
0.886055465474416,1.00891312698967
0.906349775672054,1.0045147689151
0.924397139394922,1.00457417321358
0.940989520110445,1.00224210873135
0.957076072755175,1.00231136682342
0.972552253271437,0.99914407602763
0.987614480611397,0.996567449773138
1.00267576949482,0.998750205821114
1.01799119240714,0.999899158153345
1.03385551854507,0.996922937107491
1.05096864879025,0.996054020204434
1.06941804729146,0.995037577934533
1.0897021283129,0.997838495300193
1.11301873777212,0.994344715476895
1.14160853448512,0.991327765417549
1.18090124025524,0.990965990424431
1.26685438018322,0.986867750748817
