growth_rate,birth_size
1.24179612404982,509.575408653775
1.236089665477,512.367645021962
1.23038397951181,515.180955922996
1.22467907321106,518.023318835708
1.21897495372144,520.935349530202
1.21327162828099,523.865658953277
1.20756910422056,526.835036285904
1.20186738896545,529.761672530729
1.19616649003694,532.812081293347
1.19046641505394,535.869035576041
1.1847671717346,538.995967296244
1.17906876789804,542.060042851194
1.17337121146604,545.24299995405
1.16767451046484,548.460127019955
1.16197867302688,551.701040006183
1.15628370739268,554.97341421737
1.15058962191269,558.29056656561
1.14489642504924,561.646502572968
1.13920412537844,565.042534368979
1.13351273159223,568.485298555267
1.12782225250039,571.965594654411
1.12213269703265,575.484041175402
1.11642615951738,579.047558289093
1.11073817680804,582.671066482806
1.10505113966125,586.360609310876
1.09936505739427,590.077753064647
1.09367993945292,593.768499210883
1.08799579541392,597.636410885876
1.08231263498723,601.43588653912
1.07663046801853,605.382780553893
1.07094930449169,609.333298734329
1.0652691545313,613.234381659451
1.05959002840527,617.277036264106
1.05391193652751,621.370399557148
1.04823488946065,625.57258130575
1.04255889791882,629.789252330872
1.03688397277049,634.068607881201
1.03121012504143,638.391289526039
1.02553736591766,642.788910548171
1.01986570674854,647.23866054209
1.01419515904989,651.738238029709
1.0085257345072,656.355259864526
1.00285744497892,660.872927336498
0.997190302499818,665.662764337905
0.991524319284463,670.43839634066
0.98585950773072,675.390844384841
0.980195880423397,680.225404163953
0.974533450137943,685.115649885277
0.968872229844263,690.22420852665
0.963212232710612,695.351101421662
0.957553472107594,700.571686760226
0.951895961612264,705.853265755688
0.946239715012329,711.214621372451
0.94058474631046,716.658788486743
0.934931069728716,722.186769974843
0.929278699713081,727.756590046953
0.923627650938114,733.504815164691
0.917977938311733,739.343877125326
0.912329576980111,745.22741732927
0.906682582332712,751.142570315156
0.901036970007451,757.226546237303
0.895392755896003,763.381097464628
0.889749956149247,769.657911725822
0.884108587182855,776.037171832645
0.878468665683043,782.49341659596
0.872830208612469,789.093763469233
0.867193233216296,795.730318511854
0.861557757028428,802.582052109607
0.855923797877908,809.492474466416
0.850291373895506,816.592690686114
0.844660503520487,823.642151028379
0.839031205507567,830.983938143668
0.833403498934075,838.413618047612
0.827777403207311,845.957225460635
0.822152938072123,853.639370563388
0.816530123618698,861.458644160338
0.810908980290578,869.443004604673
0.805409538648869,877.589557839967
0.799791800305191,885.807629540379
0.794175796621343,894.210323943513
0.788561549539319,902.779549276115
0.782949081398259,911.524135947681
0.777338414944011,920.426169145814
0.77172957333898,929.502660110373
0.766122580172277,938.756075183859
0.760517459470182,948.207920476336
0.754914235706929,957.837069118427
0.749312933815828,967.648528187664
0.743713579200735,977.659102073694
0.738116197747877,987.882452871331
0.732520815838064,998.325754887032
0.726927460359282,1008.98857821389
0.72133615871969,1019.8625050997
0.715746938861039,1030.98434232711
0.710159829272531,1042.32893514022
0.704574859005127,1053.9205957319
0.698992057686324,1065.76175847768
0.693411455535432,1077.89682851761
0.687833083379351,1090.28554557914
0.682256972668883,1102.95445348191
