t,A,E,RA,RI,R,Q,U,X,M_or_V,total_prot,a,e,r,q,x
20.5279732767079,19.308169431535,28.2989558663115,17.6355283998822,167.493246978339,185.128775378221,170.142184995626,0,42.2855462489065,445.1636319206,425.855462489065,0.0433731959374859,0.0635697838662593,0.41586680066273,0.382201448625913,0.0949887709076123
20.5430247966479,19.3730478458952,28.3944621259507,17.6925148350229,168.061370934557,185.75388576958,170.718678316424,0,42.4296695791061,446.669743636956,427.296695791061,0.0433721963976167,0.0635692534147312,0.415864043660312,0.382203363331412,0.094991143195927
20.5580763165879,19.4382315351547,28.4902942560617,17.7505071631259,168.630551950367,186.381059113493,171.297082695644,0,42.574270673911,448.180938274264,428.74270673911,0.0433713928352292,0.0635687326769509,0.415861191756971,0.382205194525294,0.0949934882055551
20.5763555982281,19.5185791189078,28.607097527815,17.8296786126865,169.315467398267,187.145146010954,172.001794831015,0,42.7504487077537,450.023066196445,430.504487077537,0.0433723970726147,0.0635680694538608,0.415856786170291,0.382206619506771,0.0949961277964632
20.5946348798684,19.5987982844097,28.7243996841402,17.904773019739,170.007801642149,187.912574661888,172.709579476822,0,42.9273948692056,451.872746976465,432.273948692056,0.0433723839632898,0.0635674531742367,0.41585286105266,0.382208443931268,0.0949988578785464
20.6129141615087,19.6783391340709,28.8422165007641,17.9705194386224,170.713100088565,188.683619527188,173.420668822362,0,43.1051672055904,453.730011189975,434.051672055904,0.0433701510783065,0.0635669137801159,0.415849987600196,0.382211148800891,0.0950017987404903
20.6311934431489,19.7585451049866,28.960515852424,18.0397373737847,171.41792058209,189.457657955875,174.134539046639,0,43.2836347616598,455.594892721585,435.836347616598,0.0433686712047081,0.063566375117646,0.415846755489538,0.382213545034302,0.0950046531538064
20.6498260602973,19.8430256805284,29.0815495797142,18.1333352153327,172.115451346916,190.248786562248,174.86426891357,0,43.4660672283925,457.503697964453,437.660672283925,0.0433723831497209,0.0635657147889846,0.415840980977229,0.382213891803682,0.0950070292803834
20.6684586774456,19.9265379602594,29.2031307206725,18.2146492835729,172.82919192236,191.043841205933,175.597577541285,0,43.6493943853211,459.420481813471,439.493943853211,0.0433732033051801,0.0635651475645991,0.415836578403788,0.382215387629537,0.095009683096896
20.6870912945939,20.0074613880961,29.3253013614336,18.2681811994313,173.575424489957,191.843605689388,176.335125640657,0,43.8337814101644,461.34527548974,441.337814101644,0.0433676520624543,0.0635647592365683,0.415835201706005,0.382219424385498,0.0950129626094745
20.7057239117422,20.0897364412955,29.4479643139549,18.3315629184284,174.314664305475,192.646227223903,177.075353230287,0,44.0188383075717,463.278119517012,443.188383075717,0.0433643109720786,0.0635643322517707,0.415832777565117,0.382222569489998,0.0950160097210359
20.721121535184,20.1615005707392,29.5496350480153,18.4176680922025,174.892690157372,193.310358249574,177.687994638072,0,44.1719986595179,464.881487165918,444.719986595179,0.0433691190708644,0.0635638025255864,0.415827180875845,0.382222135196909,0.0950177623307954
20.7365191586258,20.2320384170324,29.6516995916869,18.4899384028832,175.487538535364,193.977476938247,178.303341223948,0,44.3258353059869,466.490391476901,446.258353059869,0.0433707505806885,0.0635633662202776,0.415823091927184,0.382222966392602,0.0950198248792478
20.7519167820676,20.3000624446649,29.7541907615911,18.5360646032075,176.112138311864,194.648202915071,178.92191494133,0,44.4804787353324,468.104849797989,447.804787353324,0.0433664860627388,0.0635630901376721,0.415821803596078,0.382226150868857,0.0950224693346544
20.7673144055094,20.368944416223,29.8570240761006,18.5882563714016,176.732690904705,195.320947276106,179.542377081766,0,44.6355942704414,469.724887120637,449.355942704414,0.0433635623206648,0.0635627894002401,0.415819882300473,0.382228793927316,0.095024972051306
20.7802021464374,20.4290493575507,29.9433139126896,18.6537140710863,177.231025883182,195.884739954268,180.062443093566,0,44.7656107733916,471.085157091467,450.656107733916,0.0433659372409057,0.063562422763568,0.415815987843223,0.38222907341274,0.0950265787395629
20.7930898873655,20.4886705996792,30.0298729971594,18.7130420945603,177.737428983859,196.450471078419,180.584275260463,0,44.8960688151157,472.449358750837,451.960688151157,0.0433669137658512,0.0635620991772724,0.415812758425236,0.382229908699486,0.0950283199321545
20.8059776282936,20.5475237900221,30.1167091469168,18.7635180536617,178.254762470392,197.018280524054,181.107991736777,0,45.0269979341941,473.817503131964,453.269979341941,0.0433659028089965,0.0635618332962447,0.415810473909787,0.382231535432189,0.0950302545527821
20.8188653692217,20.6066181444786,30.2037970954358,18.8147811181617,178.772914443092,197.587695561254,181.633194125352,0,45.1582985313379,475.189603457857,454.582985313379,0.0433650441729542,0.063561569688497,0.415808119797757,0.382233097701726,0.0950321686390658
20.8324626001488,20.6699589739969,30.2959343826176,18.8767067594645,179.313150672333,198.189857431798,182.188633451532,0,45.2971583628831,476.641542602827,455.971583628831,0.0433658360140475,0.063561254474754,0.415804833858017,0.382234063058463,0.0950340125947183
