t,A,E,R,Q,U,X,M_or_V,a,e,r,q,x
5.82280753975384,21.3165987039564,107.767659689908,68.0680578245909,117.584511160106,0,46.8181818181818,361.555009196743,0.0589581064063111,0.298067118277057,0.188264734530482,0.325218868966413,0.129491171819736
5.93565668332594,23.8773904682235,120.648816250237,76.1930023506014,131.641775923386,0,52.3972842873717,404.758269279819,0.0589917298310129,0.29807622328484,0.188243225978238,0.325235544063409,0.1294532768425
6.16934256942639,30.2068304502664,152.486537759599,96.2750283613365,166.386426264076,0,66.1868776249048,511.541700460182,0.0590505728527947,0.298092096152517,0.188205630693896,0.325264638473061,0.129387061827732
6.40382750574038,38.2374248422374,192.880874864738,121.754242639315,210.468950137697,0,83.6825228980722,647.024015382059,0.0590973811376362,0.298104661155188,0.188175770519771,0.325287694326798,0.129334492860607
6.51629726483832,42.8063110355511,215.86252500862,136.250195044031,235.548929477696,0,93.6363636363636,724.104324202263,0.0591162206947326,0.298109702971921,0.188163763825242,0.325296951840742,0.129313360667362
6.51629726483832,42.8063110355511,215.86252500862,136.250195044031,235.548929477696,0,93.6363636363636,724.104324202263,0.0591162206947326,0.298109702971921,0.188163763825242,0.325296951840742,0.129313360667362
6.51629726483832,21.4031555177756,107.93126250431,68.1250975220156,117.774464738848,0,46.8181818181818,362.052162101131,0.0591162206947326,0.298109702971921,0.188163763825242,0.325296951840742,0.129313360667362
6.62929086794098,23.9713698573083,120.849437251484,76.2733917145662,131.872127617252,0,52.4133176501337,405.379644090744,0.0591331365714611,0.298114222095553,0.18815298899787,0.325305252840303,0.129294399494813
6.86313298675627,30.3162161934968,152.764081340208,96.4039375686102,166.700723921397,0,66.2362277901841,512.421186813896,0.0591626907193188,0.298122102034961,0.18813417565348,0.325319733475306,0.129261298116934
7.09774465488435,38.3664122554327,193.256560406332,121.945056072302,210.890350572239,0,83.7743804314826,648.232759737788,0.059186166819079,0.298128345880737,0.188119243034908,0.325331213833661,0.129235030431615
7.20903166560713,42.893171101837,216.02612781972,136.307234756711,235.738883055273,0,93.6363636363636,724.601780369904,0.0591955088489299,0.298130826713454,0.188113303678507,0.325335776755793,0.129224584003317
7.20903166560713,42.893171101837,216.02612781972,136.307234756711,235.738883055273,0,93.6363636363636,724.601780369904,0.0591955088489299,0.298130826713454,0.188113303678507,0.325335776755793,0.129224584003317
7.20903166560713,21.4465855509185,108.01306390986,68.1536173783553,117.869441527637,0,46.8181818181818,362.300890184952,0.0591955088489299,0.298130826713454,0.188113303678507,0.325335776755793,0.129224584003317
7.32209732240402,24.0184965254421,120.949752178993,76.3135891975631,131.987308297058,0,52.421336249684,405.69048244874,0.0592039931044645,0.298133077830524,0.188107911077765,0.325339918009377,0.129215099977869
7.55602274437586,30.3711850413682,152.903697820204,96.4689249799147,166.85879456647,0,66.2612687272945,512.863871135251,0.0592188039569642,0.298137003649221,0.188098500224583,0.325347141722265,0.129198550446967
7.79070157716259,38.4313595471661,193.446253887769,122.04163015226,211.103070468319,0,83.8211107829574,648.843424838471,0.0592305602183355,0.298140115908436,0.188091033183611,0.325352870025419,0.129185420664199
7.90138886678947,42.9366775725515,216.107929201241,136.335754596625,235.833859884087,0,93.6363636363636,724.850584890869,0.0592352113215387,0.298141346238657,0.188088079720804,0.325355134975291,0.12918022774371
7.90138886678947,42.9366775725515,216.107929201241,136.335754596625,235.833859884087,0,93.6363636363636,724.850584890869,0.0592352113215387,0.298141346238657,0.188088079720804,0.325355134975291,0.12918022774371
7.90138886678947,21.4683387862757,108.053964600621,68.1678772983127,117.916929942043,0,46.8181818181818,362.425292445434,0.0592352113215387,0.298141346238657,0.188088079720804,0.325355134975291,0.12918022774371
8.01449056709398,24.0420958060853,120.999918098185,76.333693271967,132.044907897591,0,52.425349217033,405.845964290861,0.0592394600944086,0.298142469667302,0.188085382111279,0.325357203263841,0.129175484863171
8.24845944241972,30.3987559836695,152.97380497938,96.501607232294,166.938156135356,0,66.2739186693968,513.086243000096,0.0592468739873499,0.298144429063071,0.188080675615144,0.325360810999809,0.129167210334627
